timestamp,open,high,low,close,volume_base,volume_quote
2022-01-01,109.362,114.466,108.585,114.121,257708.7,28545761.4493
2022-01-02,114.121,117.455,112.051,113.084,277522.0,31903158.0669
2022-01-03,113.084,114.188,106.0,108.054,266847.1,29632217.2412
2022-01-04,108.054,109.288,102.753,103.294,199550.9,21196572.8364
2022-01-05,103.294,106.582,90.328,97.364,410308.7,41528388.494
2022-01-06,97.364,97.962,91.002,95.067,215568.1,20313360.2735
2022-01-07,95.067,95.41,84.979,86.689,262212.8,23333874.5216
2022-01-08,86.689,89.573,79.141,83.824,219175.1,18646453.9781
2022-01-09,83.824,91.767,82.455,89.249,248898.2,21511558.86
2022-01-10,89.249,90.908,80.097,84.378,281564.8,24185337.1011
2022-01-11,84.378,90.916,83.167,89.536,165269.9,14356380.9068
2022-01-12,89.536,96.824,88.779,95.949,224628.9,20896077.4696
2022-01-13,95.949,97.257,89.115,89.676,251465.2,23587045.6744
2022-01-14,89.676,91.758,87.247,90.342,195820.1,17533221.2511
2022-01-15,90.342,94.383,89.43,92.982,131420.6,12011936.0278
2022-01-16,92.982,94.856,91.812,92.254,197743.7,18438623.3038
2022-01-17,92.254,92.506,85.3,86.63,194628.7,17322020.904
2022-01-18,86.63,87.338,83.648,85.948,177857.2,15201218.7873
2022-01-19,85.948,86.322,81.032,82.52,207692.7,17391184.6846
2022-01-20,82.52,87.708,78.584,79.257,185554.4,15600226.1741
2022-01-21,79.257,80.297,63.925,66.037,247410.5,18115153.1636
2022-01-22,66.037,67.478,52.824,59.777,259602.0,15676326.9932
2022-01-23,59.777,66.748,59.025,64.788,176554.7,11049803.4514
2022-01-24,64.788,64.788,55.171,62.976,333354.6,19840166.3525
2022-01-25,62.976,70.451,61.675,67.953,254235.0,16434629.3062
2022-01-26,67.953,73.423,64.372,65.82,193229.8,13216838.2464
2022-01-27,65.82,67.816,61.127,64.659,182847.9,11759890.5119
2022-01-28,64.659,67.4,61.679,66.956,150034.8,9658392.0309
2022-01-29,66.956,73.538,66.83,71.801,190019.0,13312600.0833
2022-01-30,71.801,72.309,66.851,67.895,166822.2,11632108.4352
2022-01-31,67.895,70.589,64.229,69.804,174164.6,11643963.9984
2022-02-01,69.804,73.798,68.504,73.3,202563.7,14326788.5305
2022-02-02,73.3,74.813,67.415,67.74,198324.7,14308485.1037
2022-02-03,67.74,69.105,64.957,68.388,157385.4,10574071.2531
2022-02-04,68.388,77.865,67.369,77.713,185424.6,13379804.0775
2022-02-05,77.713,80.876,74.965,76.982,416859.7,32545861.9734
2022-02-06,76.982,79.034,74.123,78.887,405386.0,31223949.5324
2022-02-07,78.887,85.328,77.4,83.126,419405.6,34320356.8273
2022-02-08,83.126,92.904,81.578,86.258,1555874.0,136664642.2276
2022-02-09,86.258,91.967,84.35,90.028,468115.3,41415432.8002
2022-02-10,90.028,94.982,85.109,91.138,460858.7,41570111.4056
2022-02-11,91.138,92.652,79.956,81.72,496900.6,43509270.4082
2022-02-12,81.72,84.713,78.728,81.251,509567.8,41677364.7321
2022-02-13,81.251,83.215,77.488,77.85,346306.1,28053662.6922
2022-02-14,77.85,82.506,76.128,81.768,354243.8,28102141.9334
2022-02-15,81.768,93.7,81.403,92.968,345717.6,30334826.5756
2022-02-16,92.968,97.342,91.528,95.276,571574.8,53919144.5492
2022-02-17,95.276,98.635,86.323,88.161,465445.9,43311050.628
2022-02-18,88.161,89.888,82.367,83.634,447386.0,38669996.1973
2022-02-19,83.634,86.26,80.802,84.99,496093.9,41678385.5571
2022-02-20,84.99,85.681,76.512,77.301,534071.8,42913877.8718
2022-02-21,77.301,82.613,69.36,70.01,505738.6,39487079.9505
2022-02-22,70.01,74.886,67.145,74.392,339702.9,23996666.8971
2022-02-23,74.392,82.417,73.221,73.386,583272.9,45652086.6646
2022-02-24,73.386,79.924,64.492,76.372,540395.4,37815751.4189
2022-02-25,76.372,81.941,72.667,80.975,332359.8,25438339.4625
2022-02-26,80.975,84.897,78.034,81.733,233373.6,18896370.6281
2022-02-27,81.733,82.253,73.0,74.991,276498.1,21676551.5869
2022-02-28,74.991,85.886,71.69,84.558,339655.7,26372321.3408
2022-03-01,84.558,90.783,83.577,86.85,336932.5,29312185.5343
2022-03-02,86.85,89.941,82.216,83.311,297083.1,25355560.2696
2022-03-03,83.311,84.29,76.941,78.423,271634.1,21892906.7349
2022-03-04,78.423,82.2,74.864,75.737,304808.1,24028650.4182
2022-03-05,75.737,78.649,73.299,76.651,201905.3,15428097.5621
2022-03-06,76.651,77.037,72.034,72.435,231792.8,17398747.4334
2022-03-07,72.435,76.473,70.321,71.666,235129.0,17178024.3778
2022-03-08,71.666,76.523,71.166,72.961,227579.9,16598617.1814
2022-03-09,72.961,80.385,72.314,77.58,297565.4,23154038.8018
2022-03-10,77.58,78.972,71.4,73.873,162274.5,11993639.4336
2022-03-11,73.873,76.874,70.717,71.154,358409.8,26640619.1441
2022-03-12,71.154,73.531,70.658,70.851,145112.1,10480399.6814
2022-03-13,70.851,71.929,67.123,67.921,125067.3,8812616.7307
2022-03-14,67.921,71.447,65.467,68.894,204676.9,13891719.2613
2022-03-15,68.894,72.221,65.975,69.785,218372.7,14958106.3252
2022-03-16,69.785,74.706,68.006,74.051,203884.4,14456698.8608
2022-03-17,74.051,81.721,73.136,79.431,450925.0,35634117.666
2022-03-18,79.431,86.914,76.448,85.7,438472.3,35542185.3353
2022-03-19,85.7,92.3,85.579,89.509,437974.4,38813553.4493
2022-03-20,89.509,89.967,84.334,84.756,254657.6,22202700.6643
2022-03-21,84.756,92.446,83.016,86.169,316834.2,27891050.4795
2022-03-22,86.169,89.793,83.564,83.827,307666.7,26737166.1771
2022-03-23,83.827,87.009,82.035,85.916,295719.1,25016087.2944
2022-03-24,85.916,88.215,83.574,87.518,238424.9,20474245.9778
2022-03-25,87.518,87.733,82.2,83.474,196075.9,16794948.6963
2022-03-26,83.474,86.707,82.353,85.83,158131.8,13447410.8742
2022-03-27,85.83,89.976,84.308,89.855,161599.4,13936628.1215
2022-03-28,89.855,96.158,88.558,89.527,332921.0,30557539.9787
2022-03-29,89.527,96.431,89.306,92.702,422655.4,39596577.3537
2022-03-30,92.702,100.521,89.43,95.518,323067.0,30410449.1062
2022-03-31,95.518,101.924,93.667,97.322,465293.4,45787659.5552
2022-04-01,97.322,99.748,90.265,96.806,353302.7,33513533.1495
2022-04-02,96.806,103.591,95.7,96.16,448623.9,44714471.8498
2022-04-03,96.16,100.059,94.365,98.043,258853.7,25316950.1562
2022-04-04,98.043,98.044,90.68,96.076,240296.0,22735169.79
