timestamp,open,high,low,close,volume_base,volume_quote
2025-04-03,3102.0,3146.4,3056.1,3121.4,835.13,2597098.648
2025-04-04,3121.4,3141.7,3041.5,3051.4,765.18,2366086.411
2025-04-05,3051.4,3058.0,3025.0,3054.8,459.31,1398986.575
2025-04-06,3054.8,3066.5,2993.1,3008.1,488.4,1487768.821
2025-04-07,3008.1,3055.4,2976.6,2996.7,807.01,2434291.467
2025-04-08,2996.7,3029.1,2982.4,2993.8,826.88,2487759.073
2025-04-09,2993.8,3117.5,2987.0,3091.6,1225.37,3755079.376
2025-04-10,3091.6,3209.2,3089.2,3205.9,1209.25,3798734.267
2025-04-11,3205.9,3284.4,3197.6,3257.9,1176.96,3818574.542
2025-04-12,3257.9,3282.6,3230.0,3236.3,611.42,1991335.3
2025-04-13,3236.3,3251.6,3231.6,3236.7,277.08,898391.542
2025-04-14,3236.7,3269.4,3210.6,3227.2,572.27,1850499.749
2025-04-15,3227.2,3260.7,3220.6,3260.7,344.3,1114123.447
2025-04-16,3260.7,3367.6,3260.7,3365.1,3198.7,10648915.897
2025-04-17,3365.1,3373.7,3305.8,3341.9,2057.37,6881488.491
2025-04-18,3341.9,3360.0,3333.3,3347.8,482.92,1616639.951
2025-04-19,3347.8,3352.5,3340.8,3343.0,279.03,933449.394
2025-04-20,3343.0,3365.6,3342.3,3363.5,431.41,1447021.54
2025-04-21,3363.5,3467.5,3361.7,3458.5,3269.07,11173974.608
2025-04-22,3458.5,3530.4,3334.3,3347.6,3844.61,13309013.522
2025-04-23,3347.6,3411.5,3282.6,3333.0,1623.6,5421227.212
2025-04-24,3333.0,3393.5,3317.9,3364.1,1579.61,5296663.715
2025-04-25,3364.1,3374.4,3266.3,3316.2,1715.12,5685262.224
2025-04-26,3316.2,3320.4,3308.2,3315.1,271.58,900551.287
2025-04-27,3315.1,3330.0,3304.2,3307.5,292.65,971366.055
2025-04-28,3307.5,3354.9,3278.2,3338.7,966.75,3203095.507
2025-04-29,3338.7,3339.3,3306.2,3317.9,479.71,1592816.745
2025-04-30,3317.9,3326.9,3277.7,3283.1,1059.01,3496824.85
2025-05-01,3283.1,3287.0,3217.1,3250.0,964.58,3129461.504
2025-05-02,3250.0,3281.9,3241.9,3255.1,695.29,2267600.63
2025-05-03,3255.1,3262.3,3249.6,3254.4,218.53,711580.327
2025-05-04,3254.4,3269.1,3250.4,3264.0,214.36,697747.301
2025-05-05,3264.0,3349.1,3258.6,3341.0,1008.8,3339113.55
2025-05-06,3341.0,3446.8,3334.3,3406.5,1716.98,5822687.546
2025-05-07,3406.5,3406.8,3363.1,3382.4,898.8,3043008.261
2025-05-08,3382.4,3416.3,3296.0,3320.7,1543.4,5163915.298
2025-05-09,3320.7,3354.5,3286.7,3332.6,716.29,2384379.341
2025-05-10,3332.6,3337.9,3319.8,3323.0,353.65,1177563.391
2025-05-11,3323.0,3327.2,3275.0,3291.8,468.78,1548863.245
2025-05-12,3291.8,3293.9,3216.3,3239.0,1254.98,4070982.702
2025-05-13,3239.0,3265.9,3220.2,3254.4,682.29,2216637.66
2025-05-14,3254.4,3254.4,3174.1,3191.2,1071.35,3433562.936
2025-05-15,3191.2,3256.7,3133.0,3239.9,1171.43,3737483.022
2025-05-16,3239.9,3246.3,3161.7,3205.7,931.59,2985201.313
2025-05-17,3205.7,3215.7,3194.3,3212.4,228.97,734342.535
2025-05-18,3212.4,3253.8,3201.1,3239.5,487.2,1570128.199
