timestamp,open,high,low,close,volume_base,volume_quote
2025-08-19,142.63,142.63,142.63,142.63,0.1,14.263
2025-08-20,142.63,142.63,129.64,137.91,3285.82,446997.5624
2025-08-21,137.91,139.79,131.6,132.4,1533.12,208936.1134
2025-08-22,132.4,144.4,131.79,136.21,5298.4,709884.1194
2025-08-23,136.21,136.42,135.72,136.12,136.36,18567.9592
2025-08-24,136.12,136.12,136.12,136.12,136.36,18567.9592
2025-08-25,136.12,136.16,124.83,125.72,1831.8,238908.0298
2025-08-26,125.72,129.05,124.48,128.84,2317.26,291868.3206
2025-08-27,128.84,130.0,126.32,126.96,1008.76,129420.148
2025-08-28,126.96,132.82,126.21,130.72,849.18,110225.7646
2025-08-29,130.72,135.88,129.66,131.61,680.58,89859.8938
2025-08-30,131.61,132.49,131.61,131.68,11.9,1570.8676
2025-08-31,131.68,131.68,131.68,131.68,11.9,1570.8676
2025-09-01,131.68,131.68,131.68,131.68,11.9,1570.8676
2025-09-02,131.68,133.0,120.24,121.6,960.92,120099.9534
2025-09-03,121.6,123.04,117.28,119.01,2681.48,321742.646
2025-09-04,119.01,120.1,115.5,117.46,3444.04,405692.8832
2025-09-05,117.46,119.1,108.51,113.52,4137.8,470407.3696
2025-09-06,113.52,113.52,112.94,113.07,155.5,17593.2574
2025-09-07,113.07,113.07,113.07,113.07,155.5,17593.2574
2025-09-08,113.07,117.66,110.94,112.96,2864.8,329415.9182
2025-09-09,112.96,120.55,112.33,118.37,2560.44,299301.8306
2025-09-10,118.37,124.78,113.52,115.0,6050.56,721780.0728
2025-09-11,115.0,136.34,114.43,133.84,5720.28,721915.9454
2025-09-12,133.84,137.41,124.48,127.09,6746.96,889917.3256
2025-09-13,127.09,127.38,125.93,126.6,1441.82,182594.5722
2025-09-14,126.6,126.6,126.6,126.6,1441.82,182594.5722
2025-09-15,126.6,135.88,125.51,133.44,5439.98,698470.2854
2025-09-16,133.44,141.87,132.62,135.41,3344.98,454168.7144
2025-09-17,135.41,146.54,128.7,133.42,4704.56,638472.2824
2025-09-18,133.42,143.0,132.59,142.21,4281.1,588098.3452
2025-09-19,142.21,147.43,139.7,144.07,5098.72,735068.249
2025-09-20,144.07,144.34,143.4,143.49,188.4,27103.8938
2025-09-21,143.49,143.49,143.49,143.49,188.4,27103.8938
2025-09-22,143.49,143.49,135.01,137.45,3405.72,471707.1264
2025-09-23,137.45,141.0,131.05,132.69,4798.48,650436.796
2025-09-24,132.69,136.14,130.51,132.15,21171.88,2827165.1536
2025-09-25,132.15,132.63,124.45,125.04,31364.32,4012284.4264
2025-09-26,125.04,128.3,123.04,126.99,14008.1,1765225.92
2025-09-27,126.99,126.99,126.99,126.99,14008.1,1765225.92
2025-09-28,126.99,126.99,126.99,126.99,14008.1,1765225.92
2025-09-29,126.99,137.67,126.99,134.02,6118.36,819368.4308
2025-09-30,134.02,138.8,131.92,133.09,3023.76,407521.144
2025-10-01,133.09,136.86,127.98,130.98,4977.62,666047.6382
2025-10-02,130.98,151.72,130.98,147.53,9422.44,1337556.5212
2025-10-03,147.53,156.3,144.61,146.17,17439.66,2587575.9154
2025-10-04,146.17,146.17,146.17,146.17,17439.66,2587575.9154
2025-10-05,146.17,146.17,146.17,146.17,17439.66,2587575.9154
2025-10-06,146.17,154.16,146.17,149.3,12537.5,1881749.6764
2025-10-07,149.3,157.34,144.77,148.95,41040.2,6146864.8398
2025-10-08,148.95,152.37,144.09,151.02,45645.18,6787777.1544
2025-10-09,151.02,153.69,146.27,150.76,70289.46,10555156.278
2025-10-10,150.76,158.5,122.59,132.96,155014.54,22901707.6416
2025-10-11,132.96,132.96,132.96,132.96,155014.54,22901707.6416
2025-10-12,132.96,132.96,132.96,132.96,155014.54,22901707.6416
2025-10-13,132.96,141.06,132.96,138.24,35617.18,4936435.6558
2025-10-14,138.24,138.86,129.98,135.01,18942.78,2551661.34
2025-10-15,135.01,140.83,132.89,135.34,74381.52,10243018.9736
2025-10-16,135.34,136.81,128.15,128.16,32724.86,4367926.6712
2025-10-17,128.16,129.25,121.62,127.09,27410.62,3429032.9255
2025-10-18,127.09,127.09,127.09,127.09,27410.62,3429032.9255
2025-10-19,127.09,127.09,127.09,127.09,27410.62,3429032.9255
2025-10-20,127.09,135.47,127.09,131.72,21562.55,2822921.4516
2025-10-21,131.72,132.78,126.0,129.07,31929.46,4130094.9348
2025-10-22,129.07,130.39,122.8,124.68,49869.96,6352187.8273
2025-10-23,124.68,130.76,124.68,130.53,25129.53,3179806.2502
2025-10-24,130.53,143.8,130.15,141.46,43957.43,6051924.0053
2025-10-25,141.46,141.46,141.46,141.46,43957.43,6051924.0053
