SELL_AFTER,LOOKBACK,IMPULSE,TOLERANCE,TP_PCT,SL_PCT,symbol,buy_time,buy_price,sell_time,sell_price,qty,profit,exit_reason,commission_buy,commission_sell,position_type,strategy
0,50,0.005,35,4,9,ENAUSDT,2025-01-09 12:00:00,0.924,2025-01-09 12:00:00,0.88704,86.58008658008657,3.0431999999999992,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FARTCOINUSDT,2025-01-09 12:00:00,0.8621,2025-01-09 12:00:00,0.8276159999999999,92.79665932026447,3.0432000000000063,TP,0.08,0.07679999999999998,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-09 12:00:00,20.675,2025-01-09 12:00:00,19.848,3.869407496977025,3.0432000000000063,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ONDOUSDT,2025-01-09 12:00:00,1.2369,2025-01-09 12:00:00,1.187424,64.67782359123615,3.0432000000000046,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,PENGUUSDT,2025-01-09 12:00:00,0.032789,2025-01-09 12:00:00,0.031477439999999995,2439.8426301503555,3.043200000000008,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SEIUSDT,2025-01-09 12:00:00,0.38415,2025-01-09 12:00:00,0.368784,208.2519849017311,3.0431999999999984,TP,0.08,0.07680000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SNXUSDT,2025-01-09 12:00:00,1.823,2025-01-09 12:00:00,1.7500799999999999,43.88370817334065,3.0432000000000046,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-01-09 12:00:00,1.609,2025-01-09 12:00:00,1.54464,49.720323182100685,3.043199999999999,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOGEUSDT,2025-01-09 12:00:00,0.33008,2025-01-09 16:00:00,0.31687679999999996,242.3654871546292,3.0432000000000063,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ETHUSDT,2025-01-09 12:00:00,3300.5,2025-01-09 20:00:00,3168.48,0.02423875170428723,3.0431999999999992,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,LINKUSDT,2025-01-09 12:00:00,19.935,2025-01-09 20:00:00,19.1376,4.013042387760221,3.043199999999999,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SOLUSDT,2025-01-09 12:00:00,191.093,2025-01-09 20:00:00,183.44928,0.41864432501452176,3.043200000000001,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WLDUSDT,2025-01-09 12:00:00,2.1752,2025-01-09 20:00:00,2.088192,36.77822728944465,3.0431999999999992,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SUIUSDT,2025-01-09 12:00:00,4.6114,2025-01-10 04:00:00,5.026426,17.348310708244785,-7.367200000000002,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,XRPUSDT,2025-01-09 12:00:00,2.304,2025-01-11 16:00:00,2.51136,34.72222222222222,-7.3671999999999995,SL,0.08,0.08719999999999999,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ADAUSDT,2025-01-09 12:00:00,0.9115,2025-01-11 20:00:00,0.9935350000000001,87.7674163466813,-7.3672000000000075,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HBARUSDT,2025-01-09 12:00:00,0.27104,2025-01-11 20:00:00,0.2954336,295.159386068477,-7.367200000000005,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AVAXUSDT,2025-01-09 12:00:00,36.687,2025-01-13 00:00:00,35.219519999999996,2.1806089350451114,3.043200000000004,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,NEARUSDT,2025-01-09 12:00:00,4.991,2025-01-13 00:00:00,4.791359999999999,16.028851933480265,3.0432000000000077,TP,0.08,0.07679999999999998,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,APTUSDT,2025-01-09 12:00:00,8.796,2025-01-13 04:00:00,8.444159999999998,9.095043201455207,3.0432000000000095,TP,0.08,0.07679999999999998,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-01-09 12:00:00,6.682,2025-01-13 04:00:00,6.41472,11.972463334331039,3.043200000000005,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FETUSDT,2025-01-09 12:00:00,1.2961,2025-01-13 04:00:00,1.244256,61.72363243576884,3.0431999999999997,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BCHUSDT,2025-01-09 12:00:00,427.09,2025-01-13 08:00:00,410.0064,0.1873141492425484,3.043199999999998,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BTCUSDT,2025-01-09 12:00:00,93414.6,2025-01-13 12:00:00,89678.016,0.0008563971798840866,3.043200000000002,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ETHUSDT,2025-01-13 12:00:00,3056.82,2025-01-13 12:00:00,2934.5472,0.026170988151085112,3.0432000000000046,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FARTCOINUSDT,2025-01-13 12:00:00,0.6851,2025-01-13 12:00:00,0.7467590000000001,116.77127426653043,-7.367200000000002,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-13 12:00:00,18.908,2025-01-13 12:00:00,20.609720000000003,4.231013327691982,-7.367200000000007,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ONDOUSDT,2025-01-13 12:00:00,1.0932,2025-01-13 12:00:00,1.191588,73.17965605561655,-7.367200000000011,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ENAUSDT,2025-01-13 12:00:00,0.778,2025-01-13 16:00:00,0.74688,102.82776349614396,3.0432000000000037,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-01-13 12:00:00,1.4469,2025-01-13 16:00:00,1.389024,55.290621328357176,3.043200000000002,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,XRPUSDT,2025-01-13 12:00:00,2.3377,2025-01-13 20:00:00,2.548093,34.22167087308038,-7.367200000000009,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOGEUSDT,2025-01-13 12:00:00,0.31518,2025-01-14 00:00:00,0.3435462,253.82321213274952,-7.367200000000001,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FETUSDT,2025-01-13 12:00:00,1.1575,2025-01-14 00:00:00,1.261675,69.11447084233261,-7.367200000000008,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SNXUSDT,2025-01-13 12:00:00,1.57,2025-01-14 00:00:00,1.7113000000000003,50.95541401273885,-7.36720000000001,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,LINKUSDT,2025-01-13 12:00:00,18.092,2025-01-14 04:00:00,19.72028,4.421843908910016,-7.367200000000001,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ADAUSDT,2025-01-13 12:00:00,0.8934,2025-01-14 08:00:00,0.9738060000000001,89.54555630176853,-7.367200000000008,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,APTUSDT,2025-01-13 12:00:00,8.131,2025-01-14 08:00:00,8.86279,9.838888205632763,-7.367200000000001,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,NEARUSDT,2025-01-13 12:00:00,4.456,2025-01-14 08:00:00,4.8570400000000005,17.95332136445242,-7.3672,SL,0.08,0.08719999999999999,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SEIUSDT,2025-01-13 12:00:00,0.34276,2025-01-14 08:00:00,0.37360840000000006,233.39946318123467,-7.367200000000012,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WLDUSDT,2025-01-13 12:00:00,1.8747,2025-01-14 08:00:00,2.043423,42.67349442577479,-7.3672000000000075,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AVAXUSDT,2025-01-13 12:00:00,33.378,2025-01-14 12:00:00,36.382020000000004,2.396788303673078,-7.36720000000001,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-01-13 12:00:00,6.057,2025-01-14 16:00:00,6.602130000000001,13.207858675912167,-7.367200000000004,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,LTCUSDT,2025-01-13 12:00:00,93.91,2025-01-14 20:00:00,102.3619,0.8518794590565435,-7.3672000000000075,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BCHUSDT,2025-01-13 12:00:00,406.65,2025-01-15 12:00:00,443.24850000000004,0.19672937415467848,-7.367200000000012,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BTCUSDT,2025-01-13 12:00:00,90824.2,2025-01-15 12:00:00,98998.378,0.0008808225120617633,-7.3672,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SOLUSDT,2025-01-13 12:00:00,175.329,2025-01-15 12:00:00,191.10861000000003,0.4562850412652784,-7.367200000000009,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BGBUSDT,2025-01-13 12:00:00,6.309,2025-01-17 00:00:00,6.876810000000001,12.680297987002694,-7.3672000000000075,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BNBUSDT,2025-01-13 12:00:00,660.3,2025-01-17 08:00:00,719.727,0.12115704982583675,-7.367200000000003,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-18 12:00:00,20.749,2025-01-18 16:00:00,19.91904,3.8556074991565863,3.0431999999999997,TP,0.08,0.07680000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-18 16:00:00,20.16,2025-01-18 16:00:00,19.3536,3.9682539682539684,3.0432,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-18 20:00:00,20.301,2025-01-19 00:00:00,22.12809,3.940692576720359,-7.367200000000008,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-19 00:00:00,21.958,2025-01-19 00:00:00,21.079679999999996,3.643319063667001,3.043200000000008,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-19 04:00:00,20.947,2025-01-19 04:00:00,20.109119999999997,3.819162648589297,3.0432000000000077,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-01-19 08:00:00,6.793,2025-01-19 08:00:00,6.52128,11.77682908876785,3.043200000000002,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-19 08:00:00,20.64,2025-01-19 08:00:00,19.8144,3.875968992248062,3.0432000000000055,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AAVEUSDT,2025-01-19 12:00:00,294.44,2025-01-19 12:00:00,320.93960000000004,0.27170221437304715,-7.367200000000012,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOGEUSDT,2025-01-19 12:00:00,0.36293,2025-01-19 12:00:00,0.3955937,220.42818174303585,-7.367200000000004,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ENAUSDT,2025-01-19 12:00:00,0.8269,2025-01-19 12:00:00,0.901321,96.74688595960818,-7.3672000000000075,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,NEARUSDT,2025-01-19 12:00:00,4.986,2025-01-19 12:00:00,5.434740000000001,16.044925792218212,-7.367200000000014,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,PENGUUSDT,2025-01-19 12:00:00,0.025595,2025-01-19 12:00:00,0.02789855,3125.610470795077,-7.367200000000005,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SNXUSDT,2025-01-19 12:00:00,1.654,2025-01-19 16:00:00,1.8028600000000001,48.36759371221282,-7.367200000000011,SL,0.08,0.08720000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-01-19 12:00:00,1.5706,2025-01-19 16:00:00,1.7119540000000002,50.93594804533299,-7.36720000000001,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AVAXUSDT,2025-01-19 12:00:00,36.647,2025-01-19 20:00:00,35.18112,2.182989057767348,3.0431999999999966,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-01-19 12:00:00,6.463,2025-01-19 20:00:00,6.20448,12.37815256073031,3.043199999999998,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SEIUSDT,2025-01-19 12:00:00,0.35504,2025-01-19 20:00:00,0.38699360000000005,225.32672374943667,-7.367200000000006,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-01-19 20:00:00,6.824,2025-01-19 20:00:00,6.5510399999999995,11.723329425556859,3.0432000000000037,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FETUSDT,2025-01-19 20:00:00,1.2771,2025-01-19 20:00:00,1.2260159999999998,62.64192310703939,3.043200000000008,TP,0.08,0.07679999999999998,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,PENGUUSDT,2025-01-19 20:00:00,0.028679,2025-01-19 20:00:00,0.02753184,2789.4975417552914,3.0432000000000037,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SEIUSDT,2025-01-19 20:00:00,0.38559,2025-01-19 20:00:00,0.37016639999999995,207.4742602245909,3.0432000000000077,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FETUSDT,2025-01-20 00:00:00,1.1746,2025-01-20 00:00:00,1.127616,68.10829218457347,3.0432000000000095,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-01-20 00:00:00,20.447,2025-01-20 00:00:00,19.629119999999997,3.9125544089597497,3.0432000000000095,TP,0.08,0.07679999999999998,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,PENGUUSDT,2025-01-20 00:00:00,0.02535,2025-01-20 00:00:00,0.024336,3155.818540433925,3.0432000000000032,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SEIUSDT,2025-01-20 00:00:00,0.34714,2025-01-20 00:00:00,0.3332544,230.45457164256496,3.0431999999999992,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SNXUSDT,2025-01-20 00:00:00,1.619,2025-01-20 00:00:00,1.5542399999999998,49.413218035824585,3.0432000000000077,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-01-20 00:00:00,1.5351,2025-01-20 00:00:00,1.473696,52.11386880333529,3.043200000000001,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AVAXUSDT,2025-01-20 00:00:00,35.655,2025-01-20 04:00:00,38.86395,2.2437245828074603,-7.367200000000004,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BCHUSDT,2025-01-20 00:00:00,427.26,2025-01-20 04:00:00,465.71340000000004,0.1872396199035716,-7.367200000000009,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-01-20 00:00:00,6.244,2025-01-20 04:00:00,6.805960000000001,12.812299807815503,-7.367200000000012,SL,0.08,0.0872,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOGEUSDT,2025-01-20 00:00:00,0.35811,2025-01-21 00:00:00,0.34378559999999997,223.3950462148502,3.0432000000000032,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOGEUSDT,2025-01-21 00:00:00,0.3544,2025-01-21 00:00:00,0.34022399999999997,225.73363431151242,3.043200000000005,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,PENGUUSDT,2025-01-21 00:00:00,0.02468,2025-01-21 00:00:00,0.0236928,3241.4910858995136,3.0432000000000015,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-01-21 00:00:00,1.3904,2025-01-21 00:00:00,1.334784,57.537399309551205,3.043200000000006,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,APTUSDT,2025-01-21 00:00:00,8.549,2025-01-21 04:00:00,8.20704,9.35781962802667,3.0432000000000023,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FETUSDT,2025-01-21 00:00:00,1.1854,2025-01-21 04:00:00,1.1379839999999999,67.48776784207863,3.0432000000000086,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SEIUSDT,2025-01-21 00:00:00,0.35061,2025-01-21 04:00:00,0.3365856,228.17375431391005,3.0431999999999984,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SNXUSDT,2025-01-21 00:00:00,1.619,2025-01-21 04:00:00,1.5542399999999998,49.413218035824585,3.0432000000000077,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BNBUSDT,2025-01-21 00:00:00,682.86,2025-01-27 00:00:00,655.5456,0.11715432153003544,3.0431999999999975,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-01-21 00:00:00,6.376,2025-01-27 00:00:00,6.12096,12.547051442910915,3.0432000000000015,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SUIUSDT,2025-01-27 00:00:00,3.8722,2025-01-27 00:00:00,3.7173119999999997,20.66008987139094,3.043200000000003,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-01-27 00:00:00,1.2113,2025-01-27 00:00:00,1.162848,66.04474531495087,3.0431999999999957,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,APTUSDT,2025-01-27 04:00:00,7.407,2025-01-27 04:00:00,7.11072,10.800594032671796,3.0432000000000032,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BGBUSDT,2025-01-27 04:00:00,6.908,2025-01-27 04:00:00,6.63168,11.580775911986102,3.043200000000001,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SOLUSDT,2025-01-27 04:00:00,235.672,2025-01-27 04:00:00,226.24512,0.3394548355341322,3.0432000000000037,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SUIUSDT,2025-01-27 04:00:00,3.7959,2025-01-27 04:00:00,3.6440639999999997,21.075370794804922,3.0432000000000063,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-01-27 04:00:00,1.1623,2025-01-27 04:00:00,1.1158080000000001,68.8290458573518,3.0431999999999984,TP,0.08,0.07680000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BNBUSDT,2025-01-27 04:00:00,661.57,2025-02-02 16:00:00,635.1072,0.1209244675544538,3.043200000000002,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AAVEUSDT,2025-02-02 16:00:00,285.16,2025-02-02 16:00:00,273.7536,0.28054425585636134,3.0432000000000055,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ADAUSDT,2025-02-02 16:00:00,0.8694,2025-02-02 16:00:00,0.8346239999999999,92.01748332183115,3.043200000000003,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,APTUSDT,2025-02-02 16:00:00,6.922,2025-02-02 16:00:00,6.6451199999999995,11.557353366079168,3.043200000000003,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AVAXUSDT,2025-02-02 16:00:00,30.693,2025-02-02 16:00:00,29.46528,2.6064574984524156,3.0432000000000037,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BCHUSDT,2025-02-02 16:00:00,394.1,2025-02-02 16:00:00,378.336,0.20299416391778735,3.043200000000002,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BGBUSDT,2025-02-02 16:00:00,6.519,2025-02-02 16:00:00,6.25824,12.27182083141586,3.0432000000000037,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BNBUSDT,2025-02-02 16:00:00,645.67,2025-02-02 16:00:00,619.8431999999999,0.12390230303405765,3.043200000000006,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOGEUSDT,2025-02-02 16:00:00,0.29453,2025-02-02 16:00:00,0.2827488,271.6191898957661,3.0431999999999975,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,DOTUSDT,2025-02-02 16:00:00,5.644,2025-02-02 16:00:00,5.41824,14.174344436569807,3.0432000000000023,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ENAUSDT,2025-02-02 16:00:00,0.6492,2025-02-02 16:00:00,0.623232,123.22858903265558,3.043199999999999,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FARTCOINUSDT,2025-02-02 16:00:00,0.6111,2025-02-02 16:00:00,0.586656,130.9114711176567,3.0432000000000032,TP,0.08,0.07680000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,FETUSDT,2025-02-02 16:00:00,0.9103,2025-02-02 16:00:00,0.873888,87.88311545644294,3.0432,TP,0.08,0.07680000000000001,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HBARUSDT,2025-02-02 16:00:00,0.27327,2025-02-02 16:00:00,0.2623392,292.75075932228197,3.043200000000005,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,HYPEUSDT,2025-02-02 16:00:00,22.671,2025-02-02 16:00:00,21.764159999999997,3.528737153191302,3.043200000000009,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,LTCUSDT,2025-02-02 16:00:00,115.24,2025-02-02 16:00:00,110.6304,0.6942034015966678,3.0432,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,NEARUSDT,2025-02-02 16:00:00,4.083,2025-02-02 16:00:00,3.91968,19.593436198873377,3.0432000000000023,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ONDOUSDT,2025-02-02 16:00:00,1.3077,2025-02-02 16:00:00,1.255392,61.17611072876041,3.043200000000001,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,PENGUUSDT,2025-02-02 16:00:00,0.013831,2025-02-02 16:00:00,0.01327776,5784.108162822645,3.0431999999999997,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SEIUSDT,2025-02-02 16:00:00,0.28777,2025-02-02 16:00:00,0.27625920000000004,277.99979150015633,3.043199999999996,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SNXUSDT,2025-02-02 16:00:00,1.397,2025-02-02 16:00:00,1.3411199999999999,57.2655690765927,3.0432000000000086,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SOLUSDT,2025-02-02 16:00:00,211.907,2025-02-02 16:00:00,203.43072,0.3775241025544224,3.0432000000000006,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,SUIUSDT,2025-02-02 16:00:00,3.5896,2025-02-02 16:00:00,3.4460159999999997,22.286605749944282,3.0432000000000032,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,TAOUSDT,2025-02-02 16:00:00,379.6,2025-02-02 16:00:00,364.416,0.21074815595363539,3.043200000000005,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WIFUSDT,2025-02-02 16:00:00,1.0379,2025-02-02 16:00:00,0.996384,77.07871663936795,3.0431999999999997,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,WLDUSDT,2025-02-02 16:00:00,1.5653,2025-02-02 16:00:00,1.5026879999999998,51.108413722609086,3.043200000000006,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,XRPUSDT,2025-02-02 16:00:00,2.8098,2025-02-02 16:00:00,2.697408,28.471777350701117,3.0432000000000077,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AAVEUSDT,2025-02-02 20:00:00,268.6,2025-02-02 20:00:00,257.856,0.29784065524944153,3.043200000000008,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ADAUSDT,2025-02-02 20:00:00,0.8145,2025-02-02 20:00:00,0.78192,98.21976672805403,3.0432000000000055,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,APTUSDT,2025-02-02 20:00:00,6.432,2025-02-02 20:00:00,6.17472,12.43781094527363,3.0432000000000072,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,ARBUSDT,2025-02-02 20:00:00,0.5181,2025-02-02 20:00:00,0.497376,154.41034549314804,3.0432000000000032,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,AVAXUSDT,2025-02-02 20:00:00,28.642,2025-02-02 20:00:00,27.496319999999997,2.7931010404301375,3.0432000000000063,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BCHUSDT,2025-02-02 20:00:00,370.04,2025-02-02 20:00:00,355.2384,0.21619284401686303,3.0432000000000015,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BGBUSDT,2025-02-02 20:00:00,6.202,2025-02-02 20:00:00,5.95392,12.89906481780071,3.0431999999999984,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
0,50,0.005,35,4,9,BNBUSDT,2025-02-02 20:00:00,624.26,2025-02-02 20:00:00,599.2896,0.12815173165027394,3.0432000000000055,TP,0.08,0.0768,SHORT,13_orderblocks_short_4H
