sell_after,lookback,ranges,tolerance,tp_pct,sl_pct,symbol,buy_time,buy_price,sell_time,sell_price,qty,profit,exit_reason,commission_buy,commission_sell,position_type,strategy,family,r0_direction
0,8,20,5,4,7,DOTUSDT,2025-07-22 00:00:00,4.504,2025-07-22 00:00:00,4.32384,17.761989342806395,3.043199999999998,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,FETUSDT,2025-07-22 00:00:00,0.843,2025-07-22 00:00:00,0.8092799999999999,94.89916963226572,3.043200000000008,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,NEARUSDT,2025-07-22 00:00:00,3.026,2025-07-22 00:00:00,2.9049599999999995,26.437541308658297,3.0432000000000072,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ONDOUSDT,2025-07-22 00:00:00,1.0761,2025-07-22 00:00:00,1.033056,74.34253322181954,3.0432000000000063,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SEIUSDT,2025-07-22 00:00:00,0.35598,2025-07-22 00:00:00,0.3417408,224.7317265014888,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SNXUSDT,2025-07-22 00:00:00,0.7564,2025-07-22 00:00:00,0.7261439999999999,105.76414595452142,3.043200000000007,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ADAUSDT,2025-07-22 00:00:00,0.8903,2025-07-22 06:00:00,0.854688,89.85735145456587,3.043199999999998,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HBARUSDT,2025-07-22 00:00:00,0.27164,2025-07-22 06:00:00,0.2607743999999999,294.5074363127669,3.043200000000009,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LINKUSDT,2025-07-22 00:00:00,19.518,2025-07-22 06:00:00,18.73728,4.098780612767701,3.043200000000009,TP,0.08,0.0767999999999999,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SUIUSDT,2025-07-22 00:00:00,3.9657,2025-07-22 06:00:00,3.807072,20.172983332072523,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AVAXUSDT,2025-07-22 00:00:00,25.453,2025-07-23 12:00:00,24.43488,3.143047970769654,3.0431999999999992,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ETHUSDT,2025-07-22 00:00:00,3761.05,2025-07-23 12:00:00,3610.608,0.0212706558009066,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LTCUSDT,2025-07-22 00:00:00,115.6,2025-07-23 12:00:00,110.97599999999998,0.6920415224913495,3.043200000000007,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,XRPUSDT,2025-07-22 00:00:00,3.5498,2025-07-23 12:00:00,3.407808,22.53648092850301,3.043200000000003,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,BCHUSDT,2025-07-22 00:00:00,523.16,2025-07-23 18:00:00,502.2336,0.1529168896704641,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,BNBUSDT,2025-07-29 00:00:00,824.31,2025-07-30 06:00:00,791.3376,0.0970508667855539,3.0431999999999992,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HYPEUSDT,2025-07-29 00:00:00,43.767,2025-07-30 18:00:00,42.01632,1.8278611739438388,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,BCHUSDT,2025-07-29 00:00:00,572.69,2025-08-01 12:00:00,549.7824,0.1396916307251741,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LTCUSDT,2025-08-02 12:00:00,106.95,2025-08-04 12:00:00,114.4365,0.748013090229079,-5.765600000000005,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,1000BONKUSDT,2025-08-14 12:00:00,0.025965,2025-08-14 12:00:00,0.0249263999999999,3081.0706720585404,3.043200000000002,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AAVEUSDT,2025-08-14 12:00:00,324.38,2025-08-14 12:00:00,311.4048,0.2466243294901042,3.0432000000000072,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,APTUSDT,2025-08-14 12:00:00,4.938,2025-08-14 12:00:00,4.74048,16.200891049007698,3.0431999999999992,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AVAXUSDT,2025-08-14 12:00:00,25.04,2025-08-14 12:00:00,24.0384,3.194888178913738,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,BCHUSDT,2025-08-14 12:00:00,608.85,2025-08-14 12:00:00,584.496,0.1313952533464728,3.043200000000005,TP,0.08,0.0767999999999999,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,DOGEUSDT,2025-08-14 12:00:00,0.23823,2025-08-14 12:00:00,0.2287007999999999,335.80993157872643,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,DOTUSDT,2025-08-14 12:00:00,4.197,2025-08-14 12:00:00,4.02912,19.061234214915416,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,FETUSDT,2025-08-14 12:00:00,0.7336,2025-08-14 12:00:00,0.704256,109.05125408942205,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HBARUSDT,2025-08-14 12:00:00,0.26257,2025-08-14 12:00:00,0.2520672,304.6806565868149,3.04320000000001,TP,0.08,0.0767999999999999,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HYPEUSDT,2025-08-14 12:00:00,47.154,2025-08-14 12:00:00,45.26784,1.6965686898248291,3.0432000000000063,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LINKUSDT,2025-08-14 12:00:00,23.367,2025-08-14 12:00:00,22.43232,3.423631617237985,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LTCUSDT,2025-08-14 12:00:00,127.77,2025-08-14 12:00:00,122.6592,0.6261250684824294,3.043199999999999,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,NEARUSDT,2025-08-14 12:00:00,2.925,2025-08-14 12:00:00,2.808,27.350427350427356,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ONDOUSDT,2025-08-14 12:00:00,1.0587,2025-08-14 12:00:00,1.016352,75.56437139888543,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,PENGUUSDT,2025-08-14 12:00:00,0.035889,2025-08-14 12:00:00,0.0344534399999999,2229.0952659589293,3.043200000000006,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SNXUSDT,2025-08-14 12:00:00,0.7013,2025-08-14 12:00:00,0.673248,114.07386282617996,3.043200000000009,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SOLUSDT,2025-08-14 12:00:00,203.739,2025-08-14 12:00:00,195.58944,0.3926592355906331,3.043200000000003,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SUIUSDT,2025-08-14 12:00:00,3.9482,2025-08-14 12:00:00,3.790272,20.262398054809783,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,TAOUSDT,2025-08-14 12:00:00,380.72,2025-08-14 12:00:00,365.4912,0.2101281781886951,3.0432000000000072,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,WIFUSDT,2025-08-14 12:00:00,1.0076,2025-08-14 12:00:00,0.967296,79.39658594680428,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,WLDUSDT,2025-08-14 12:00:00,1.0795,2025-08-14 12:00:00,1.03632,74.10838351088468,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,XRPUSDT,2025-08-14 12:00:00,3.2185,2025-08-14 12:00:00,3.08976,24.856299518409195,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,BTCUSDT,2025-08-14 12:00:00,120958.8,2025-08-18 00:00:00,116120.448,0.0006613822227072,3.0431999999999992,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,1000BONKUSDT,2025-08-18 00:00:00,0.023823,2025-08-18 00:00:00,0.02287008,3358.0993157872645,3.0431999999999984,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,APTUSDT,2025-08-18 00:00:00,4.7849,2025-08-18 00:00:00,4.593504,16.719262680515786,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,ARBUSDT,2025-08-18 00:00:00,0.5361,2025-08-18 00:00:00,0.514656,149.22589069203505,3.0432000000000023,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,DOGEUSDT,2025-08-18 00:00:00,0.23463,2025-08-18 00:00:00,0.2252448,340.96236627882195,3.0432000000000032,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,DOTUSDT,2025-08-18 00:00:00,4.05,2025-08-18 00:00:00,3.888,19.75308641975309,3.043199999999999,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,FARTCOINUSDT,2025-08-18 00:00:00,0.9644,2025-08-18 00:00:00,0.925824,82.9531314807134,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,FETUSDT,2025-08-18 00:00:00,0.7019,2025-08-18 00:00:00,0.673824,113.97634990739422,3.043199999999999,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,HBARUSDT,2025-08-18 00:00:00,0.25215,2025-08-18 00:00:00,0.2420639999999999,317.2714653975808,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,NEARUSDT,2025-08-18 00:00:00,2.702,2025-08-18 00:00:00,2.59392,29.607698001480387,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,ONDOUSDT,2025-08-18 00:00:00,1.0082,2025-08-18 00:00:00,0.967872,79.34933544931562,3.043200000000003,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,PENGUUSDT,2025-08-18 00:00:00,0.03283,2025-08-18 00:00:00,0.0315168,2436.7956137678952,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,SEIUSDT,2025-08-18 00:00:00,0.3427,2025-08-18 00:00:00,0.328992,233.44032681645757,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,SNXUSDT,2025-08-18 00:00:00,0.7008,2025-08-18 00:00:00,0.6727679999999999,114.15525114155253,3.0432000000000063,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,SUIUSDT,2025-08-18 00:00:00,3.7657,2025-08-18 00:00:00,3.615072,21.244390153225165,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,TAOUSDT,2025-08-18 00:00:00,373.23,2025-08-18 00:00:00,358.3008,0.2143450419312488,3.043200000000008,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,WIFUSDT,2025-08-18 00:00:00,0.9121,2025-08-18 00:00:00,0.875616,87.70968095603553,3.0432000000000063,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,WLDUSDT,2025-08-18 00:00:00,1.0002,2025-08-18 00:00:00,0.960192,79.98400319936013,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,ARBUSDT,2025-08-18 06:00:00,0.5298,2025-08-18 06:00:00,0.5086080000000001,151.00037750094373,3.043199999999998,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SEIUSDT,2025-08-18 06:00:00,0.3351,2025-08-18 06:00:00,0.321696,238.7347060578932,3.0432000000000063,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,WIFUSDT,2025-08-18 06:00:00,0.881,2025-08-19 00:00:00,0.84576,90.80590238365494,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ADAUSDT,2025-08-18 06:00:00,0.9199,2025-08-19 12:00:00,0.883104,86.96597456245243,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ENAUSDT,2025-08-21 00:00:00,0.6573,2025-08-21 06:00:00,0.631008,121.7100258633805,3.043199999999998,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ARBUSDT,2025-08-21 00:00:00,0.5134,2025-08-21 12:00:00,0.4928639999999999,155.82391897156214,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SUIUSDT,2025-08-21 00:00:00,3.5573,2025-08-21 12:00:00,3.415008,22.4889663508841,3.043200000000007,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ONDOUSDT,2025-08-21 00:00:00,0.9459,2025-08-22 06:00:00,0.908064,84.57553652605984,3.0431999999999984,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,APTUSDT,2025-08-21 00:00:00,4.4921,2025-08-22 12:00:00,4.312416,17.809042541350372,3.0431999999999992,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LTCUSDT,2025-08-21 00:00:00,116.03,2025-08-24 18:00:00,124.1521,0.6894768594329053,-5.765600000000003,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ADAUSDT,2025-08-25 00:00:00,0.9088,2025-08-25 06:00:00,0.872448,88.0281690140845,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ARBUSDT,2025-08-25 00:00:00,0.579,2025-08-25 06:00:00,0.5558399999999999,138.1692573402418,3.04320000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AVAXUSDT,2025-08-25 00:00:00,25.822,2025-08-25 06:00:00,24.78912,3.0981333746417783,3.043200000000007,TP,0.08,0.0767999999999999,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,DOTUSDT,2025-08-25 00:00:00,4.107,2025-08-25 06:00:00,3.94272,19.47893839785732,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ETHUSDT,2025-08-25 00:00:00,4777.63,2025-08-25 06:00:00,4586.5248,0.0167447039640993,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,FARTCOINUSDT,2025-08-25 00:00:00,0.9434,2025-08-25 06:00:00,0.905664,84.7996608013568,3.0431999999999992,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HBARUSDT,2025-08-25 00:00:00,0.24816,2025-08-25 06:00:00,0.2382336,322.3726627981947,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HUSDT,2025-08-25 00:00:00,0.02998,2025-08-25 06:00:00,0.0287808,2668.4456304202804,3.043200000000003,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LINKUSDT,2025-08-25 00:00:00,25.845,2025-08-25 06:00:00,24.8112,3.0953762816792416,3.043199999999998,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SOLUSDT,2025-08-25 00:00:00,206.08,2025-08-25 06:00:00,197.8368,0.3881987577639751,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SUIUSDT,2025-08-25 00:00:00,3.6812,2025-08-25 06:00:00,3.533952,21.73204389872868,3.043200000000006,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,TAOUSDT,2025-08-25 00:00:00,361.28,2025-08-25 06:00:00,346.82879999999994,0.2214348981399468,3.043200000000007,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AVAXUSDT,2025-08-25 06:00:00,25.079,2025-08-25 06:00:00,24.07584,3.1899198532636865,3.0432000000000032,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HYPEUSDT,2025-08-25 06:00:00,45.775,2025-08-25 06:00:00,43.944,1.7476788640087384,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SOLUSDT,2025-08-25 06:00:00,203.791,2025-08-25 06:00:00,195.63936,0.3925590433336114,3.043200000000006,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HYPEUSDT,2025-08-25 12:00:00,45.616,2025-08-25 18:00:00,43.79136,1.75377060680463,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HYPEUSDT,2025-08-25 18:00:00,45.477,2025-08-25 18:00:00,43.65792,1.7591309892912903,3.0432,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AAVEUSDT,2025-08-27 06:00:00,332.07,2025-08-28 06:00:00,318.7872,0.2409130604992923,3.043200000000002,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HBARUSDT,2025-08-27 06:00:00,0.24109,2025-08-29 06:00:00,0.2314464,331.8262889377411,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ONDOUSDT,2025-08-27 06:00:00,0.9364,2025-08-29 06:00:00,0.898944,85.43357539513029,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SEIUSDT,2025-08-27 06:00:00,0.29904,2025-08-29 06:00:00,0.2870783999999999,267.52273943285184,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ARBUSDT,2025-08-29 06:00:00,0.5142,2025-08-29 06:00:00,0.4936319999999999,155.58148580318942,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HUSDT,2025-08-29 06:00:00,0.03007,2025-08-29 06:00:00,0.0288672,2660.458929165281,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LINKUSDT,2025-08-29 06:00:00,24.152,2025-08-29 12:00:00,23.18592,3.3123550844650547,3.043200000000005,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SOLUSDT,2025-08-29 12:00:00,207.541,2025-08-30 12:00:00,199.23936,0.3854660043075826,3.043200000000008,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ENAUSDT,2025-08-29 12:00:00,0.6468,2025-09-01 18:00:00,0.620928,123.68583797155225,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AVAXUSDT,2025-09-01 18:00:00,23.433,2025-09-03 06:00:00,25.073310000000003,3.413988819186617,-5.765600000000011,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,APTUSDT,2025-09-21 00:00:00,4.618,2025-09-22 00:00:00,4.43328,17.323516673884797,3.0432000000000072,TP,0.08,0.0767999999999999,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,NEARUSDT,2025-09-21 00:00:00,3.154,2025-09-22 00:00:00,3.02784,25.364616360177557,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,BGBUSDT,2025-09-22 00:00:00,5.232,2025-09-22 06:00:00,5.02272,15.29051987767584,3.043200000000009,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,BNBUSDT,2025-09-22 00:00:00,1047.36,2025-09-22 06:00:00,1005.4656,0.0763825236785823,3.043200000000002,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,HUSDT,2025-09-22 00:00:00,0.05871,2025-09-22 06:00:00,0.0563616,1362.6298756600238,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,HUSDT,2025-09-22 06:00:00,0.05792,2025-09-22 06:00:00,0.0556032,1381.2154696132598,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,BNBUSDT,2025-09-22 06:00:00,1018.6,2025-09-22 18:00:00,977.856,0.0785391714117416,3.043200000000002,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,HUSDT,2025-09-23 00:00:00,0.05651,2025-09-23 06:00:00,0.0542495999999999,1415.6786409485048,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,NEARUSDT,2025-09-23 18:00:00,3.006,2025-09-24 00:00:00,2.88576,26.613439787092485,3.043199999999998,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,NEARUSDT,2025-09-24 00:00:00,2.915,2025-09-25 12:00:00,2.7984,27.4442538593482,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,SEIUSDT,2025-09-27 00:00:00,0.28308,2025-09-28 06:00:00,0.2717567999999999,282.60562385191463,3.043200000000009,TP,0.08,0.0767999999999999,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HYPEUSDT,2025-09-27 00:00:00,44.809,2025-09-28 12:00:00,43.01664,1.785355620522663,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ETHUSDT,2025-09-27 00:00:00,4029.7,2025-10-01 06:00:00,4311.779,0.0198525944859418,-5.765600000000013,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,SUIUSDT,2025-09-27 00:00:00,3.2221,2025-10-01 12:00:00,3.4476470000000004,24.828527978647465,-5.7656000000000045,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,LINKUSDT,2025-09-27 00:00:00,21.066,2025-10-01 18:00:00,22.54062,3.797588531282636,-5.765600000000007,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,DOTUSDT,2025-09-27 00:00:00,3.921,2025-10-02 00:00:00,4.19547,20.4029584289722,-5.76560000000001,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,TAOUSDT,2025-09-27 00:00:00,301.06,2025-10-02 00:00:00,322.1342,0.2657277619079253,-5.765600000000006,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,AAVEUSDT,2025-09-27 00:00:00,270.6,2025-10-02 18:00:00,289.54200000000003,0.2956393200295639,-5.765600000000002,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HBARUSDT,2025-09-27 00:00:00,0.21448,2025-10-02 18:00:00,0.2294936,372.9951510630362,-5.765600000000006,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,ONDOUSDT,2025-09-27 00:00:00,0.8961,2025-10-02 18:00:00,0.958827,89.27575047427743,-5.765600000000009,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HUSDT,2025-10-09 18:00:00,0.07079,2025-10-09 18:00:00,0.0679584,1130.1031219098743,3.043200000000004,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HUSDT,2025-10-10 00:00:00,0.06732,2025-10-10 18:00:00,0.0646272,1188.3541295306,3.0432000000000103,TP,0.08,0.0767999999999999,SHORT,16_ranging_short_6Hutc,ranging,downtrend
0,8,20,5,4,7,HUSDT,2025-10-10 18:00:00,0.06625,2025-10-10 18:00:00,0.0636,1207.5471698113206,3.0431999999999992,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,LTCUSDT,2025-10-10 18:00:00,127.42,2025-10-10 18:00:00,122.3232,0.6278449223041909,3.043200000000001,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,NEARUSDT,2025-10-10 18:00:00,2.999,2025-10-10 18:00:00,2.87904,26.675558519506502,3.043200000000008,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,TAOUSDT,2025-10-10 18:00:00,370.94,2025-10-10 18:00:00,356.1024,0.2156683021512913,3.043200000000002,TP,0.08,0.0768,SHORT,16_ranging_short_6Hutc,trending,downtrend
0,8,20,5,4,7,XRPUSDT,2025-10-18 18:00:00,2.367,2025-10-20 18:00:00,2.53269,33.798056611744826,-5.7656000000000045,SL,0.08,0.0856,SHORT,16_ranging_short_6Hutc,trending,downtrend
