SELL_AFTER,LOOKBACK,FLAG,IMPULSE,MA_PERIOD,TP_PCT,SL_PCT,symbol,buy_time,buy_price,sell_time,sell_price,qty,profit,exit_reason,commission_buy,commission_sell,position_type,strategy
0,20,70,2,50,2,7,HYPEUSDT,2025-01-03 05:00:00,23.197,2025-01-03 06:00:00,22.73306,3.448721817476398,1.441600000000003,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,HYPEUSDT,2025-01-03 07:00:00,23.076,2025-01-03 07:00:00,22.61448,3.466805338880222,1.4416000000000004,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,HYPEUSDT,2025-01-03 08:00:00,22.158,2025-01-03 08:00:00,21.714840000000002,3.6104341547071033,1.4415999999999958,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SUIUSDT,2025-01-03 09:00:00,4.2877,2025-01-03 15:00:00,4.587839000000001,18.658021783240432,-5.765600000000012,SL,0.08,0.08560000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,HYPEUSDT,2025-01-03 19:00:00,23.621,2025-01-03 22:00:00,23.14858,3.3868168155454894,1.4415999999999987,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,HYPEUSDT,2025-01-03 22:00:00,23.289,2025-01-04 21:00:00,24.919230000000002,3.435098114989909,-5.765600000000004,SL,0.08,0.08560000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,XRPUSDT,2025-01-04 21:00:00,2.4343,2025-01-05 01:00:00,2.385614,32.863656903421926,1.4416,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,XRPUSDT,2025-01-05 01:00:00,2.409,2025-01-05 09:00:00,2.36082,33.208800332088,1.4415999999999962,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,XRPUSDT,2025-01-05 09:00:00,2.382,2025-01-05 10:00:00,2.33436,33.58522250209907,1.4415999999999964,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOTUSDT,2025-01-05 09:00:00,7.608,2025-01-07 11:00:00,7.722,10.515247108307046,-1.3599369085173583,SELL_AFTER,0.08,0.08119873817034702,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SOLUSDT,2025-01-05 09:00:00,215.039,2025-01-07 11:00:00,213.964,0.3720255395532904,0.2403273824748027,SELL_AFTER,0.08,0.07960007254498022,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,LINKUSDT,2025-01-07 11:00:00,23.457,2025-01-07 14:00:00,22.98786,3.410495800827045,1.441599999999998,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SUIUSDT,2025-01-07 11:00:00,5.1346,2025-01-07 14:00:00,5.031908,15.580571027928174,1.4416000000000035,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SOLUSDT,2025-01-07 11:00:00,214.82,2025-01-07 15:00:00,210.5236,0.3724048040219719,1.441600000000002,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,BNBUSDT,2025-01-07 15:00:00,716.94,2025-01-07 15:00:00,702.6012000000001,0.11158534884369681,1.4415999999999989,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOGEUSDT,2025-01-07 15:00:00,0.38021,2025-01-07 15:00:00,0.3726058,210.41003655874385,1.441600000000001,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,HYPEUSDT,2025-01-07 15:00:00,25.024,2025-01-07 15:00:00,24.52352,3.19693094629156,1.4415999999999984,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,LINKUSDT,2025-01-07 15:00:00,22.882,2025-01-07 15:00:00,22.42436,3.4961978848002793,1.4416000000000044,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SOLUSDT,2025-01-07 15:00:00,211.601,2025-01-07 15:00:00,207.36898,0.3780700469279446,1.4416000000000022,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SUIUSDT,2025-01-07 15:00:00,4.9931,2025-01-07 15:00:00,4.893238,16.02211051250726,1.4415999999999984,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,XRPUSDT,2025-01-07 15:00:00,2.3948,2025-01-07 15:00:00,2.346904,33.40571237681643,1.441600000000005,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ADAUSDT,2025-01-07 16:00:00,1.045,2025-01-07 17:00:00,1.0241,76.55502392344498,1.4415999999999938,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOTUSDT,2025-01-07 16:00:00,7.302,2025-01-07 17:00:00,7.155959999999999,10.955902492467818,1.4416000000000018,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOGEUSDT,2025-01-07 16:00:00,0.3638,2025-01-07 18:00:00,0.356524,219.9010445299615,1.4416000000000009,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,LINKUSDT,2025-01-07 16:00:00,22.059,2025-01-07 18:00:00,21.617820000000002,3.626637653565438,1.441599999999997,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,BNBUSDT,2025-01-07 16:00:00,707.96,2025-01-07 19:00:00,693.8008,0.11300073450477427,1.441600000000006,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SOLUSDT,2025-01-07 16:00:00,207.741,2025-01-07 19:00:00,203.58618,0.38509490182486844,1.4416000000000002,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,XRPUSDT,2025-01-07 16:00:00,2.3126,2025-01-07 19:00:00,2.2663480000000003,34.59309867681397,1.4415999999999984,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SUIUSDT,2025-01-07 16:00:00,4.8889,2025-01-07 23:00:00,4.791122,16.363599173638242,1.4415999999999987,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SOLUSDT,2025-01-07 23:00:00,203.658,2025-01-08 01:00:00,199.58483999999999,0.392815406220232,1.4416000000000007,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SUIUSDT,2025-01-07 23:00:00,4.8336,2025-01-08 02:00:00,4.736928,16.550810989738498,1.4415999999999978,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOGEUSDT,2025-01-07 23:00:00,0.35205,2025-01-08 03:00:00,0.34500899999999995,227.2404487998864,1.4416000000000044,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOTUSDT,2025-01-07 23:00:00,7.109,2025-01-08 03:00:00,6.96682,11.253340835560557,1.441599999999997,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ADAUSDT,2025-01-07 23:00:00,1.0038,2025-01-08 05:00:00,0.983724,79.69715082685794,1.4415999999999984,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,BNBUSDT,2025-01-07 23:00:00,695.3,2025-01-08 06:00:00,681.3939999999999,0.11505824823817058,1.4416000000000073,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ETHUSDT,2025-01-07 23:00:00,3395.22,2025-01-08 06:00:00,3327.3156,0.023562537920959466,1.4415999999999976,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,BTCUSDT,2025-01-07 23:00:00,97123.6,2025-01-08 11:00:00,95181.128,0.0008236926967287044,1.441600000000007,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,XRPUSDT,2025-01-07 23:00:00,2.2948,2025-01-08 17:00:00,2.248904,34.86142583231654,1.4415999999999978,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ADAUSDT,2025-01-08 17:00:00,0.9471,2025-01-08 17:00:00,0.928158,84.46837715130398,1.441600000000001,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,BTCUSDT,2025-01-08 17:00:00,94743.9,2025-01-08 17:00:00,92849.022,0.000844381538019862,1.4415999999999973,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOGEUSDT,2025-01-08 17:00:00,0.33852,2025-01-08 17:00:00,0.3317496,236.32281696797827,1.4416000000000022,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOTUSDT,2025-01-08 17:00:00,6.7,2025-01-08 17:00:00,6.566,11.940298507462686,1.4416000000000038,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ETHUSDT,2025-01-08 17:00:00,3313.75,2025-01-08 17:00:00,3247.475,0.024141833270463976,1.441600000000002,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,HYPEUSDT,2025-01-08 17:00:00,20.848,2025-01-08 17:00:00,20.43104,3.8372985418265544,1.4415999999999982,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,LINKUSDT,2025-01-08 17:00:00,20.299,2025-01-08 17:00:00,19.89302,3.9410808414207597,1.4415999999999982,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SOLUSDT,2025-01-08 17:00:00,194.627,2025-01-08 17:00:00,190.73446,0.4110426610901879,1.4415999999999984,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SUIUSDT,2025-01-08 17:00:00,4.4992,2025-01-08 17:00:00,4.409216,17.780938833570413,1.441600000000005,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,XRPUSDT,2025-01-08 17:00:00,2.2743,2025-01-08 17:00:00,2.2288140000000003,35.1756584443565,1.4415999999999967,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,BNBUSDT,2025-01-08 17:00:00,686.33,2025-01-10 19:00:00,694.33,0.11656200370084362,-1.0934285256363556,SELL_AFTER,0.08,0.08093249602960675,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,BNBUSDT,2025-01-10 21:00:00,691.51,2025-01-12 23:00:00,692.96,0.1156888548249483,-0.3279165883356765,SELL_AFTER,0.08,0.08016774883949618,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOTUSDT,2025-01-12 23:00:00,6.575,2025-01-13 02:00:00,6.4435,12.167300380228136,1.441599999999999,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ADAUSDT,2025-01-12 23:00:00,0.9632,2025-01-13 03:00:00,0.9439359999999999,83.05647840531562,1.4416000000000049,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SUIUSDT,2025-01-12 23:00:00,4.7061,2025-01-13 03:00:00,4.611978,16.99921378636238,1.441600000000008,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,LINKUSDT,2025-01-12 23:00:00,19.661,2025-01-13 05:00:00,19.267780000000002,4.068969024973297,1.4415999999999976,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,SOLUSDT,2025-01-12 23:00:00,186.945,2025-01-13 05:00:00,183.2061,0.42793334938083394,1.4416000000000004,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,DOGEUSDT,2025-01-12 23:00:00,0.33343,2025-01-13 06:00:00,0.3267614,239.93042017814832,1.4416000000000058,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ETHUSDT,2025-01-12 23:00:00,3239.08,2025-01-13 08:00:00,3174.2983999999997,0.024698371142423157,1.4416000000000062,TP,0.08,0.0784,SHORT,20_flag_short_1H
0,20,70,2,50,2,7,ADAUSDT,2025-01-13 08:00:00,0.9355,2025-01-13 09:00:00,0.91679,85.51576696953501,1.4416000000000002,TP,0.08,0.07840000000000001,SHORT,20_flag_short_1H
