time,open,high,low,close,volume,high_time,low_time
2021-01-03 20:00:00,0.76972,0.77141,0.76901,0.77111,4139263000.0,2021-01-03 23:40:45.650,2021-01-03 23:02:31.738
2021-01-04 00:00:00,0.77113,0.77213,0.76813,0.77168,14904934000.0,2021-01-04 02:14:16.784,2021-01-04 00:38:59.253
2021-01-04 04:00:00,0.77169,0.77341,0.76899,0.77234,12330951000.0,2021-01-04 07:47:49.349,2021-01-04 05:18:52.995
2021-01-04 08:00:00,0.77235,0.77407,0.77193,0.77228,13742040632.0,2021-01-04 10:11:31.527,2021-01-04 08:14:00.125
2021-01-04 12:00:00,0.77229,0.77264,0.76802,0.76844,21977437000.0,2021-01-04 13:47:05.947,2021-01-04 15:46:36.945
2021-01-04 16:00:00,0.76845,0.76845,0.76422,0.76706,20702251000.0,2021-01-04 16:00:00.240,2021-01-04 17:17:34.535
2021-01-04 20:00:00,0.76705,0.76732,0.76548,0.76694,9297365000.0,2021-01-04 22:20:07.398,2021-01-04 20:32:49.116
2021-01-05 00:00:00,0.76693,0.77092,0.76607,0.76993,17229789000.0,2021-01-05 03:18:52.063,2021-01-05 00:05:59.470
2021-01-05 04:00:00,0.76992,0.77244,0.76907,0.77028,18362425000.0,2021-01-05 07:30:08.175,2021-01-05 04:13:19.040
2021-01-05 08:00:00,0.7703,0.77248,0.7703,0.77111,16134861000.0,2021-01-05 09:43:03.517,2021-01-05 08:00:00.192
2021-01-05 12:00:00,0.77112,0.77311,0.76894,0.77271,24311080000.0,2021-01-05 15:58:44.229,2021-01-05 14:00:20.124
2021-01-05 16:00:00,0.77273,0.77776,0.77219,0.77718,14389665000.0,2021-01-05 19:48:02.945,2021-01-05 16:15:18.816
2021-01-05 20:00:00,0.7772,0.7775,0.77521,0.77626,6732419000.0,2021-01-05 20:00:28.562,2021-01-05 22:58:12.130
2021-01-06 00:00:00,0.77627,0.77723,0.77332,0.77487,28396857000.0,2021-01-06 00:51:23.461,2021-01-06 03:01:06.428
