time,open,high,low,close,volume,high_time,low_time
2021-05-18 08:00:00,1.42006,1.42202,1.41828,1.42034,20232668000.0,2021-05-18 09:13:16.536,2021-05-18 11:09:32.093
2021-05-18 12:00:00,1.42035,1.42153,1.41819,1.41829,28577296000.0,2021-05-18 14:55:36.536,2021-05-18 15:59:19.160
2021-05-18 16:00:00,1.41831,1.41978,1.4181,1.41897,17210685000.0,2021-05-18 18:15:00.906,2021-05-18 16:02:10.818
2021-05-18 20:00:00,1.41895,1.41921,1.41815,1.41872,4570770000.0,2021-05-18 20:01:13.087,2021-05-18 21:04:01.379
2021-05-19 00:00:00,1.41875,1.42007,1.41792,1.41876,10628568000.0,2021-05-19 00:47:06.910,2021-05-19 03:00:05.033
2021-05-19 04:00:00,1.41877,1.42005,1.41721,1.41758,14945610000.0,2021-05-19 05:59:30.364,2021-05-19 07:57:33.156
2021-05-19 08:00:00,1.41759,1.4189,1.41415,1.41547,22585589000.0,2021-05-19 08:09:21.773,2021-05-19 11:20:44.195
2021-05-19 12:00:00,1.41548,1.41805,1.413,1.4168,38432112000.0,2021-05-19 13:57:25.855,2021-05-19 14:47:38.736
2021-05-19 16:00:00,1.41681,1.41708,1.40996,1.41191,40986904000.0,2021-05-19 16:11:56.396,2021-05-19 19:02:26.476
2021-05-19 20:00:00,1.4119,1.41257,1.41039,1.41069,4489829000.0,2021-05-19 20:17:33.978,2021-05-19 23:58:30.220
2021-05-20 00:00:00,1.4107,1.41212,1.41009,1.41142,14212034000.0,2021-05-20 00:59:28.304,2021-05-20 01:30:09.303
2021-05-20 04:00:00,1.4114,1.414,1.41094,1.41382,15586913000.0,2021-05-20 07:59:28.085,2021-05-20 06:04:16.297
2021-05-20 08:00:00,1.41381,1.41413,1.41023,1.41276,19504565000.0,2021-05-20 08:15:08.480,2021-05-20 09:25:11.727
2021-05-20 12:00:00,1.41277,1.41828,1.4121,1.41805,28865716000.0,2021-05-20 15:49:20.780,2021-05-20 12:22:44.127
2021-05-20 16:00:00,1.41806,1.41922,1.41724,1.41894,16765659000.0,2021-05-20 19:24:28.166,2021-05-20 17:33:54.118
2021-05-20 20:00:00,1.41892,1.41939,1.41839,1.41847,12570825000.0,2021-05-20 22:15:21.181,2021-05-20 23:51:26.583
2021-05-21 00:00:00,1.41849,1.41917,1.41691,1.41769,11650517000.0,2021-05-21 00:14:56.493,2021-05-21 02:18:59.991
2021-05-21 04:00:00,1.4177,1.42004,1.41679,1.41814,16852257000.0,2021-05-21 06:23:40.158,2021-05-21 07:41:27.491
2021-05-21 08:00:00,1.41815,1.42338,1.41803,1.41892,23619548000.0,2021-05-21 10:27:13.524,2021-05-21 08:34:49.016
2021-05-21 12:00:00,1.41894,1.42079,1.41546,1.4156,40500325000.0,2021-05-21 12:56:27.043,2021-05-21 14:38:50.996
