time,open,high,low,close,volume,high_time,low_time
2024-05-02 08:00:00,1.07153,1.07191,1.06955,1.07023,14490778000.0,2024-05-02 08:05:32.516,2024-05-02 11:22:25.276
2024-05-02 12:00:00,1.07024,1.07123,1.06741,1.0705,29177024000.0,2024-05-02 12:45:47.544,2024-05-02 14:09:23.490
2024-05-02 16:00:00,1.07054,1.07302,1.07018,1.0727,11660874000.0,2024-05-02 18:59:53.552,2024-05-02 16:18:26.398
2024-05-02 20:00:00,1.07271,1.07309,1.07225,1.07298,2852071000.0,2024-05-02 23:21:58.818,2024-05-02 21:38:08.906
2024-05-03 00:00:00,1.07302,1.07394,1.07244,1.07348,6116601000.0,2024-05-03 01:52:24.671,2024-05-03 00:12:44.515
2024-05-03 04:00:00,1.07349,1.0738,1.07245,1.07345,10765282000.0,2024-05-03 07:55:02.971,2024-05-03 07:21:58.734
2024-05-03 08:00:00,1.07344,1.07497,1.07324,1.07456,12188180000.0,2024-05-03 11:29:15.392,2024-05-03 08:00:16.836
2024-05-03 12:00:00,1.07455,1.08122,1.07408,1.07691,45733662466.25,2024-05-03 12:31:03.915,2024-05-03 12:30:01.677
2024-05-03 16:00:00,1.0769,1.07732,1.07591,1.07641,10541338000.0,2024-05-03 16:06:45.258,2024-05-03 17:22:39.102
2024-05-03 20:00:00,1.0764,1.07668,1.0763,1.07631,922748000.0,2024-05-03 20:16:51.661,2024-05-03 20:01:34.372
2024-05-05 20:00:00,1.07615,1.07651,1.07575,1.07584,1895395000.0,2024-05-05 21:54:31.917,2024-05-05 23:57:45.394
2024-05-06 00:00:00,1.07583,1.07718,1.07552,1.07648,7887968660.0,2024-05-06 02:10:09.782,2024-05-06 00:01:13.942
2024-05-06 04:00:00,1.07645,1.07696,1.07593,1.07615,7199589000.0,2024-05-06 07:34:00.252,2024-05-06 06:31:11.582
2024-05-06 08:00:00,1.07616,1.07762,1.07577,1.07726,7857502000.0,2024-05-06 08:34:39.026,2024-05-06 08:02:19.626
2024-05-06 12:00:00,1.07725,1.07908,1.07723,1.07788,10157315434.0,2024-05-06 12:51:08.683,2024-05-06 12:00:24.700
2024-05-06 16:00:00,1.07787,1.07788,1.07666,1.07674,5336608000.0,2024-05-06 16:00:04.234,2024-05-06 19:37:44.723
2024-05-06 20:00:00,1.07676,1.07706,1.07651,1.07673,1277686000.0,2024-05-06 22:00:53.267,2024-05-06 21:04:01.005
2024-05-07 00:00:00,1.07672,1.07768,1.07607,1.07686,5185510000.0,2024-05-07 01:02:19.463,2024-05-07 02:22:42.970
