time,open,high,low,close,volume,high_time,low_time
2025-01-08 20:00:00,0.83423,0.83469,0.83394,0.83446,2888971000.0,2025-01-08 21:56:26.804,2025-01-08 22:04:16.080
2025-01-09 00:00:00,0.83449,0.83533,0.83423,0.83526,4604342000.0,2025-01-09 03:58:47.207,2025-01-09 00:33:38.291
2025-01-09 04:00:00,0.83527,0.83989,0.83526,0.83945,10621420000.0,2025-01-09 07:57:34.765,2025-01-09 04:00:15.614
2025-01-09 08:00:00,0.83944,0.84065,0.83731,0.83821,16594192000.0,2025-01-09 10:42:17.688,2025-01-09 11:37:43.332
2025-01-09 12:00:00,0.83822,0.83928,0.83671,0.83712,14113922000.0,2025-01-09 12:45:09.707,2025-01-09 15:03:45.530
2025-01-09 16:00:00,0.83713,0.83777,0.83649,0.83661,5391308000.0,2025-01-09 16:42:13.331,2025-01-09 17:14:41.950
2025-01-09 20:00:00,0.83662,0.83725,0.83633,0.83718,2048461000.0,2025-01-09 23:49:21.124,2025-01-09 22:30:12.241
2025-01-10 00:00:00,0.83719,0.83746,0.83688,0.83717,4928979000.0,2025-01-10 01:50:01.438,2025-01-10 02:41:44.247
2025-01-10 04:00:00,0.83718,0.83815,0.83696,0.83776,6242947000.0,2025-01-10 07:02:09.556,2025-01-10 07:21:23.116
2025-01-10 08:00:00,0.83777,0.83854,0.83695,0.83731,11234370000.0,2025-01-10 08:47:58.930,2025-01-10 11:56:11.148
2025-01-10 12:00:00,0.83729,0.83935,0.83646,0.83812,33021028000.0,2025-01-10 13:31:31.620,2025-01-10 13:27:26.051
2025-01-10 16:00:00,0.83811,0.83906,0.83794,0.83906,10052260000.0,2025-01-10 19:58:41.958,2025-01-10 17:48:34.105
2025-01-10 20:00:00,0.83904,0.83926,0.83884,0.83918,1976458000.0,2025-01-10 21:43:41.991,2025-01-10 20:12:13.127
2025-01-12 20:00:00,0.83874,0.83954,0.83864,0.83928,1698486000.0,2025-01-12 22:42:46.723,2025-01-12 22:05:37.388
2025-01-13 00:00:00,0.83931,0.84175,0.8391,0.84122,4927331000.0,2025-01-13 03:43:41.247,2025-01-13 00:14:07.990
2025-01-13 04:00:00,0.84113,0.84201,0.84051,0.84155,7680679000.0,2025-01-13 07:40:49.717,2025-01-13 06:31:02.270
2025-01-13 08:00:00,0.84158,0.84239,0.84008,0.84189,21999677000.0,2025-01-13 09:04:52.608,2025-01-13 11:23:33.392
2025-01-13 12:00:00,0.8419,0.84231,0.839,0.83911,22015611000.0,2025-01-13 12:14:39.786,2025-01-13 15:58:09.820
2025-01-13 16:00:00,0.83912,0.83981,0.83854,0.83888,10661310000.0,2025-01-13 16:59:18.850,2025-01-13 19:28:08.360
2025-01-13 20:00:00,0.83887,0.83995,0.83823,0.83908,6277713000.0,2025-01-13 22:30:21.287,2025-01-13 22:47:56.084
