time,open,high,low,close,volume,high_time,low_time
2021-01-03 22:00:00,1.22308,1.22405,1.22286,1.2234,444139000.0,2021-01-03 22:30:36.580,2021-01-03 22:08:07.435
2021-01-03 23:00:00,1.22335,1.22528,1.2231,1.225,4998515000.0,2021-01-03 23:53:01.083,2021-01-03 23:05:16.679
2021-01-04 00:00:00,1.22499,1.22499,1.22385,1.22407,5328497000.0,2021-01-04 00:00:00.464,2021-01-04 00:39:15.258
2021-01-04 01:00:00,1.22406,1.22556,1.22399,1.22525,5289323000.0,2021-01-04 01:50:26.961,2021-01-04 01:00:03.239
2021-01-04 02:00:00,1.22524,1.22587,1.22494,1.22539,5097363000.0,2021-01-04 02:32:53.843,2021-01-04 02:39:49.470
2021-01-04 03:00:00,1.22538,1.22579,1.22485,1.22549,3809109000.0,2021-01-04 03:23:42.591,2021-01-04 03:35:03.254
2021-01-04 04:00:00,1.22551,1.22552,1.22436,1.22488,2592699000.0,2021-01-04 04:00:00.377,2021-01-04 04:35:05.006
2021-01-04 05:00:00,1.2249,1.22591,1.22414,1.22552,3045705000.0,2021-01-04 05:58:44.169,2021-01-04 05:18:05.588
2021-01-04 06:00:00,1.22553,1.22577,1.2242,1.22561,4424224000.0,2021-01-04 06:58:25.339,2021-01-04 06:24:07.219
2021-01-04 07:00:00,1.22557,1.22689,1.2254,1.22638,5604961000.0,2021-01-04 07:47:46.335,2021-01-04 07:00:13.534
2021-01-04 08:00:00,1.22635,1.2286,1.22618,1.22812,9433766000.0,2021-01-04 08:44:57.948,2021-01-04 08:00:01.757
2021-01-04 09:00:00,1.22811,1.23005,1.22791,1.22931,7118532000.0,2021-01-04 09:37:54.602,2021-01-04 09:01:15.519
2021-01-04 10:00:00,1.22932,1.22998,1.22896,1.22922,7118862000.0,2021-01-04 10:15:10.650,2021-01-04 10:37:59.942
2021-01-04 11:00:00,1.22924,1.22994,1.22912,1.22931,6384394000.0,2021-01-04 11:05:24.243,2021-01-04 11:58:27.660
2021-01-04 12:00:00,1.2293,1.2306,1.22869,1.23032,8062566000.0,2021-01-04 12:58:41.034,2021-01-04 12:03:04.408
2021-01-04 13:00:00,1.23033,1.2305,1.22862,1.22987,10576311000.0,2021-01-04 13:00:31.902,2021-01-04 13:26:09.865
2021-01-04 14:00:00,1.22986,1.23099,1.22835,1.22891,13289502000.0,2021-01-04 14:26:50.620,2021-01-04 14:56:57.156
2021-01-04 15:00:00,1.22892,1.22907,1.22603,1.22718,17184244000.0,2021-01-04 15:00:29.243,2021-01-04 15:45:59.571
2021-01-04 16:00:00,1.22712,1.22774,1.22524,1.22536,14534324000.0,2021-01-04 16:14:50.301,2021-01-04 16:57:53.868
2021-01-04 17:00:00,1.22537,1.22612,1.22499,1.22528,10642699000.0,2021-01-04 17:37:57.338,2021-01-04 17:48:33.965
2021-01-04 18:00:00,1.22527,1.22567,1.22425,1.2251,6653798000.0,2021-01-04 18:01:50.832,2021-01-04 18:34:44.530
2021-01-04 19:00:00,1.22508,1.22525,1.22439,1.22522,4413738000.0,2021-01-04 19:59:32.793,2021-01-04 19:11:27.891
2021-01-04 20:00:00,1.22521,1.22523,1.22415,1.22492,4488524000.0,2021-01-04 20:02:14.861,2021-01-04 20:35:35.287
2021-01-04 21:00:00,1.22494,1.22524,1.22417,1.22517,2828728000.0,2021-01-04 21:56:59.614,2021-01-04 21:31:53.068
2021-01-04 22:00:00,1.22422,1.22515,1.22422,1.22503,276275000.0,2021-01-04 22:06:30.819,2021-01-04 22:04:01.023
2021-01-04 23:00:00,1.22501,1.22534,1.22471,1.22525,2340465000.0,2021-01-04 23:18:01.254,2021-01-04 23:05:13.424
2021-01-05 00:00:00,1.22526,1.22573,1.22471,1.22556,3787852000.0,2021-01-05 00:51:17.156,2021-01-05 00:06:48.795
2021-01-05 01:00:00,1.22557,1.22632,1.22549,1.22571,4247504000.0,2021-01-05 01:18:14.230,2021-01-05 01:01:38.458
2021-01-05 02:00:00,1.2257,1.2273,1.2257,1.22704,3353207000.0,2021-01-05 02:58:40.202,2021-01-05 02:00:00.280
2021-01-05 03:00:00,1.22705,1.22767,1.22675,1.22727,3730769000.0,2021-01-05 03:30:45.731,2021-01-05 03:50:24.278
2021-01-05 04:00:00,1.22726,1.22726,1.2266,1.2269,2915817000.0,2021-01-05 04:00:03.403,2021-01-05 04:17:15.231
2021-01-05 05:00:00,1.22689,1.22734,1.22672,1.22722,3275304000.0,2021-01-05 05:55:47.968,2021-01-05 05:44:37.804
2021-01-05 06:00:00,1.22721,1.22744,1.22666,1.22696,3686123000.0,2021-01-05 06:51:30.003,2021-01-05 06:33:53.866
2021-01-05 07:00:00,1.22695,1.22709,1.22552,1.22581,7504070000.0,2021-01-05 07:28:59.682,2021-01-05 07:57:37.761
2021-01-05 08:00:00,1.22582,1.22787,1.22581,1.2274,10049325000.0,2021-01-05 08:19:32.800,2021-01-05 08:00:12.095
2021-01-05 09:00:00,1.22739,1.22838,1.22684,1.22723,7679296000.0,2021-01-05 09:29:57.300,2021-01-05 09:56:00.772
2021-01-05 10:00:00,1.22724,1.22841,1.22715,1.2277,6260973000.0,2021-01-05 10:22:34.005,2021-01-05 10:01:09.645
2021-01-05 11:00:00,1.22771,1.22906,1.22766,1.22829,6233002000.0,2021-01-05 11:35:16.051,2021-01-05 11:00:02.622
2021-01-05 12:00:00,1.22828,1.22847,1.22659,1.22726,8991605000.0,2021-01-05 12:03:14.806,2021-01-05 12:48:03.318
2021-01-05 13:00:00,1.22725,1.22759,1.22604,1.22625,9824384000.0,2021-01-05 13:09:26.593,2021-01-05 13:55:59.267
2021-01-05 14:00:00,1.22626,1.22785,1.22591,1.22643,11637282000.0,2021-01-05 14:38:01.196,2021-01-05 14:55:36.849
2021-01-05 15:00:00,1.22641,1.22824,1.22541,1.22753,14380039000.0,2021-01-05 15:52:34.250,2021-01-05 15:01:57.718
2021-01-05 16:00:00,1.22754,1.22966,1.22731,1.22944,10515981000.0,2021-01-05 16:45:40.757,2021-01-05 16:02:55.691
2021-01-05 17:00:00,1.22946,1.23051,1.22928,1.22994,7677128000.0,2021-01-05 17:09:49.964,2021-01-05 17:00:50.501
2021-01-05 18:00:00,1.22992,1.23047,1.22926,1.22933,4050673000.0,2021-01-05 18:27:51.067,2021-01-05 18:59:45.101
2021-01-05 19:00:00,1.22932,1.23038,1.22896,1.23032,3701493000.0,2021-01-05 19:59:52.218,2021-01-05 19:03:19.221
2021-01-05 20:00:00,1.23031,1.23056,1.22927,1.22936,3128157000.0,2021-01-05 20:00:31.027,2021-01-05 20:57:53.499
2021-01-05 21:00:00,1.22937,1.22993,1.22894,1.2298,1566865000.0,2021-01-05 21:58:36.606,2021-01-05 21:16:55.643
2021-01-05 22:00:00,1.22977,1.22994,1.22923,1.22963,333461000.0,2021-01-05 22:05:02.003,2021-01-05 22:42:48.421
2021-01-05 23:00:00,1.22962,1.23015,1.22944,1.22987,1601013000.0,2021-01-05 23:50:57.953,2021-01-05 23:19:35.898
2021-01-06 00:00:00,1.22985,1.23262,1.22919,1.2309,6958784000.0,2021-01-06 00:50:58.772,2021-01-06 00:09:55.957
2021-01-06 01:00:00,1.23091,1.23153,1.2281,1.22891,13616492000.0,2021-01-06 01:01:06.133,2021-01-06 01:40:28.706
2021-01-06 02:00:00,1.22892,1.22937,1.22767,1.22788,7869961000.0,2021-01-06 02:05:13.360,2021-01-06 02:58:15.673
2021-01-06 03:00:00,1.22786,1.22951,1.22756,1.22858,6507815000.0,2021-01-06 03:17:28.573,2021-01-06 03:01:09.489
2021-01-06 04:00:00,1.22857,1.23065,1.22836,1.22917,6761975000.0,2021-01-06 04:23:34.251,2021-01-06 04:05:49.402
2021-01-06 05:00:00,1.22916,1.23058,1.22916,1.22965,4222705000.0,2021-01-06 05:30:08.611,2021-01-06 05:00:00.368
2021-01-06 06:00:00,1.22967,1.2322,1.22964,1.23166,4593054000.0,2021-01-06 06:48:58.725,2021-01-06 06:00:00.208
2021-01-06 07:00:00,1.23165,1.23454,1.23123,1.23394,12749508000.0,2021-01-06 07:43:24.600,2021-01-06 07:00:55.987
2021-01-06 08:00:00,1.23395,1.23404,1.23221,1.23246,12620270000.0,2021-01-06 08:00:15.831,2021-01-06 08:56:45.162
2021-01-06 09:00:00,1.23245,1.23389,1.23207,1.23382,10471759000.0,2021-01-06 09:57:36.621,2021-01-06 09:01:32.570
2021-01-06 10:00:00,1.23381,1.23442,1.2333,1.2338,7900224000.0,2021-01-06 10:07:48.729,2021-01-06 10:58:25.764
2021-01-06 11:00:00,1.23381,1.23495,1.23335,1.23375,9216379000.0,2021-01-06 11:35:46.566,2021-01-06 11:56:45.384
2021-01-06 12:00:00,1.23374,1.23492,1.23298,1.23402,11009751000.0,2021-01-06 12:25:28.341,2021-01-06 12:49:44.461
2021-01-06 13:00:00,1.23401,1.23448,1.23166,1.23194,11812994000.0,2021-01-06 13:23:16.299,2021-01-06 13:57:07.279
2021-01-06 14:00:00,1.23196,1.23206,1.22923,1.23093,21063688000.0,2021-01-06 14:56:32.255,2021-01-06 14:34:21.364
2021-01-06 15:00:00,1.23092,1.23178,1.22752,1.22823,15724458000.0,2021-01-06 15:15:34.772,2021-01-06 15:54:42.437
2021-01-06 16:00:00,1.22821,1.22928,1.22656,1.22897,14019569000.0,2021-01-06 16:59:13.842,2021-01-06 16:11:05.765
2021-01-06 17:00:00,1.22898,1.23043,1.22853,1.22989,6186523000.0,2021-01-06 17:29:39.787,2021-01-06 17:01:45.230
2021-01-06 18:00:00,1.22986,1.23174,1.22963,1.23098,5901265000.0,2021-01-06 18:54:30.199,2021-01-06 18:06:06.883
2021-01-06 19:00:00,1.23099,1.2316,1.22975,1.23069,11634661000.0,2021-01-06 19:42:44.414,2021-01-06 19:51:26.077
2021-01-06 20:00:00,1.23068,1.234,1.23067,1.23238,10888911000.0,2021-01-06 20:17:42.592,2021-01-06 20:00:00.323
2021-01-06 21:00:00,1.23239,1.23312,1.23217,1.23242,3279796000.0,2021-01-06 21:50:05.394,2021-01-06 21:29:39.710
2021-01-06 22:00:00,1.23264,1.23306,1.23227,1.23275,451290000.0,2021-01-06 22:13:14.455,2021-01-06 22:29:57.614
2021-01-06 23:00:00,1.23277,1.234,1.23262,1.23382,1941908000.0,2021-01-06 23:45:33.862,2021-01-06 23:00:16.870
2021-01-07 00:00:00,1.23381,1.23442,1.23299,1.23326,5040842000.0,2021-01-07 00:17:43.644,2021-01-07 00:43:18.380
2021-01-07 01:00:00,1.23327,1.23373,1.23283,1.23305,4613588000.0,2021-01-07 01:45:01.449,2021-01-07 01:34:49.219
2021-01-07 02:00:00,1.23306,1.23326,1.23188,1.23245,5959454000.0,2021-01-07 02:01:00.867,2021-01-07 02:24:55.179
2021-01-07 03:00:00,1.23246,1.23285,1.23235,1.23275,2826007000.0,2021-01-07 03:00:35.626,2021-01-07 03:00:03.576
2021-01-07 04:00:00,1.23276,1.23315,1.2324,1.23245,2655490000.0,2021-01-07 04:18:27.593,2021-01-07 04:58:01.243
2021-01-07 05:00:00,1.23246,1.23253,1.23107,1.23125,3324677000.0,2021-01-07 05:00:24.367,2021-01-07 05:49:26.794
2021-01-07 06:00:00,1.23126,1.23247,1.23072,1.23203,4320697000.0,2021-01-07 06:49:10.893,2021-01-07 06:11:19.911
2021-01-07 07:00:00,1.23202,1.23256,1.2308,1.23113,7513811000.0,2021-01-07 07:02:50.061,2021-01-07 07:46:23.946
2021-01-07 08:00:00,1.23112,1.23171,1.22928,1.22943,13656809000.0,2021-01-07 08:02:47.956,2021-01-07 08:08:14.099
2021-01-07 09:00:00,1.22944,1.22956,1.22641,1.22689,14401232000.0,2021-01-07 09:00:16.590,2021-01-07 09:51:16.910
2021-01-07 10:00:00,1.22688,1.22743,1.22451,1.22496,13291359000.0,2021-01-07 10:03:52.002,2021-01-07 10:51:40.601
2021-01-07 11:00:00,1.22495,1.22663,1.22479,1.22568,8598617000.0,2021-01-07 11:52:27.881,2021-01-07 11:00:13.183
2021-01-07 12:00:00,1.22571,1.22733,1.22509,1.22673,8211081000.0,2021-01-07 12:46:51.354,2021-01-07 12:08:50.271
2021-01-07 13:00:00,1.22674,1.22785,1.22618,1.22685,11309541000.0,2021-01-07 13:14:47.162,2021-01-07 13:51:44.373
2021-01-07 14:00:00,1.22686,1.22825,1.22533,1.22591,18301261000.0,2021-01-07 14:15:49.452,2021-01-07 14:45:28.864
2021-01-07 15:00:00,1.22588,1.22676,1.22463,1.22591,16241129000.0,2021-01-07 15:40:20.589,2021-01-07 15:19:56.212
2021-01-07 16:00:00,1.22593,1.22772,1.22588,1.22638,9029047000.0,2021-01-07 16:35:30.918,2021-01-07 16:00:51.915
2021-01-07 17:00:00,1.22637,1.22713,1.22546,1.22656,5534064000.0,2021-01-07 17:08:56.375,2021-01-07 17:32:10.559
2021-01-07 18:00:00,1.2266,1.2279,1.22628,1.22741,4833725000.0,2021-01-07 18:44:41.637,2021-01-07 18:06:33.177
2021-01-07 19:00:00,1.22742,1.22755,1.2264,1.22676,4175238000.0,2021-01-07 19:00:12.766,2021-01-07 19:27:25.716
2021-01-07 20:00:00,1.22675,1.22719,1.22631,1.22656,3673057000.0,2021-01-07 20:03:38.877,2021-01-07 20:44:42.863
2021-01-07 21:00:00,1.22657,1.22769,1.22628,1.2269,2367872000.0,2021-01-07 21:33:05.887,2021-01-07 21:04:35.105
