timestamp,open,high,low,close,volume_base,volume_quote
2024-04-11 12:00:00,704.17,706.49,626.06,647.24,4257.06,2816233.86822
2024-04-11 16:00:00,647.24,658.77,618.87,638.96,12725.312,8093760.18547
2024-04-11 20:00:00,638.96,670.91,622.98,623.67,19351.1,12436356.72305
2024-04-12 00:00:00,623.67,638.97,603.38,614.05,4973.191,3077115.22181
2024-04-12 04:00:00,614.05,644.59,596.6,638.41,4768.724,2988440.48538
2024-04-12 08:00:00,638.41,643.73,613.56,614.72,4911.476,3087349.85059
2024-04-12 12:00:00,614.72,614.93,556.64,572.82,11319.313,6586005.69965
2024-04-12 16:00:00,572.82,599.5,467.29,537.91,14928.19,8099618.77327
2024-04-12 20:00:00,537.91,553.51,523.87,538.03,1607.018,870442.2416
2024-04-13 00:00:00,538.03,551.88,509.51,549.52,2049.099,1079555.51494
2024-04-13 04:00:00,549.52,571.12,539.91,542.71,1971.898,1091375.05612
2024-04-13 08:00:00,542.71,551.78,531.84,533.22,1169.565,632475.59093
2024-04-13 12:00:00,533.22,539.47,509.38,510.07,1460.068,764014.88202
2024-04-13 16:00:00,510.07,529.9,455.65,469.49,7993.984,3946031.26119
2024-04-13 20:00:00,469.49,539.3,388.0,509.96,22056.836,10263365.94894
2024-04-14 00:00:00,509.96,513.7,471.07,486.02,2659.81,1307621.82205
2024-04-14 04:00:00,486.02,533.57,482.68,524.51,2611.812,1326526.26188
2024-04-14 08:00:00,524.51,530.87,511.54,519.93,1075.974,558206.88386
2024-04-14 12:00:00,519.93,596.65,519.54,584.2,8384.888,4766422.95467
2024-04-14 16:00:00,584.2,624.44,554.47,588.22,11193.591,6570187.79375
2024-04-14 20:00:00,588.22,609.1,570.3,587.59,3649.902,2147454.15292
2024-04-15 00:00:00,587.59,594.6,554.15,559.37,2075.891,1182649.3924
2024-04-15 04:00:00,559.37,584.35,550.78,566.63,2835.666,1602618.34793
2024-04-15 08:00:00,566.63,576.0,555.73,570.14,2570.632,1448558.21622
2024-04-15 12:00:00,570.14,570.14,538.38,558.01,2760.951,1532002.62885
2024-04-15 16:00:00,558.01,559.77,519.04,539.86,2768.529,1497632.90655
2024-04-15 20:00:00,539.86,541.04,520.46,525.87,1288.08,682838.18602
2024-04-16 00:00:00,525.87,535.46,515.0,522.58,1514.321,795421.7331
2024-04-16 04:00:00,522.58,526.64,499.8,518.6,1780.192,914132.3743
2024-04-16 08:00:00,518.6,520.52,479.39,481.54,3715.899,1826493.07005
2024-04-16 12:00:00,481.54,487.39,449.89,456.97,9767.763,4543833.39384
2024-04-16 16:00:00,456.97,483.86,456.61,478.71,4471.499,2114723.37014
2024-04-16 20:00:00,478.71,505.05,477.22,500.96,2411.122,1189880.70084
2024-04-17 00:00:00,500.96,511.16,493.03,501.92,1671.381,839667.62997
2024-04-17 04:00:00,501.92,509.55,486.5,493.05,3109.714,1551484.08012
2024-04-17 08:00:00,493.05,496.2,461.07,463.11,3195.728,1528375.20998
2024-04-17 12:00:00,463.11,470.66,437.2,445.12,5851.325,2667578.1469
2024-04-17 16:00:00,445.12,479.94,439.8,458.59,5691.24,2635035.27234
2024-04-17 20:00:00,458.59,463.22,448.66,455.09,1483.017,672501.2133
2024-04-18 00:00:00,455.09,465.99,445.73,458.61,1451.286,664928.97556
2024-04-18 04:00:00,458.61,467.99,437.28,443.48,2605.3,1185301.07582
2024-04-18 08:00:00,443.48,466.28,434.62,456.84,6619.397,2959355.89368
2024-04-18 12:00:00,456.84,475.53,446.0,468.36,1566.502,726361.87431
2024-04-18 16:00:00,468.36,472.07,454.53,470.37,1358.714,632462.04533
2024-04-18 20:00:00,470.37,471.05,460.85,466.35,607.332,283317.02883
2024-04-19 00:00:00,466.35,466.69,426.28,447.78,1537.751,682110.23963
2024-04-19 04:00:00,447.78,471.69,444.01,463.72,1241.696,570245.35099
2024-04-19 08:00:00,463.72,476.02,459.52,471.93,1886.511,881470.23705
2024-04-19 12:00:00,471.93,477.22,460.54,469.83,1839.893,863416.3411
2024-04-19 16:00:00,469.83,469.9,454.7,459.11,984.73,453514.72036
2024-04-19 20:00:00,459.11,459.59,428.26,441.6,5390.738,2397935.26941
2024-04-20 00:00:00,441.6,447.98,433.44,442.57,1054.992,465283.76229
2024-04-20 04:00:00,442.57,454.96,441.82,451.86,960.944,431704.32331
2024-04-20 08:00:00,451.86,452.57,435.88,440.35,1280.499,565997.01119
2024-04-20 12:00:00,440.35,458.99,438.18,457.53,2016.8,900864.78604
2024-04-20 16:00:00,457.53,485.23,452.33,482.1,4564.039,2149642.76096
2024-04-20 20:00:00,482.1,492.72,480.61,484.96,1156.855,563903.44051
2024-04-21 00:00:00,484.96,489.62,473.0,476.93,1437.856,690785.63436
2024-04-21 04:00:00,476.93,485.52,473.59,477.84,497.593,237967.91257
2024-04-21 08:00:00,477.84,480.94,469.62,475.26,936.557,444167.76173
2024-04-21 12:00:00,475.26,476.86,460.49,467.99,903.365,422094.53958
2024-04-21 16:00:00,467.99,479.83,456.87,475.38,1687.839,790926.03624
2024-04-21 20:00:00,475.38,486.32,473.0,474.42,1151.223,552867.03563
2024-04-22 00:00:00,474.42,485.98,466.05,481.55,1049.842,501813.50523
2024-04-22 04:00:00,481.55,494.98,479.14,482.18,1596.172,778838.46199
2024-04-22 08:00:00,482.18,489.7,476.33,485.61,995.234,480698.27175
2024-04-22 12:00:00,485.61,489.7,476.89,481.86,1890.294,914852.43718
2024-04-22 16:00:00,481.86,524.88,480.67,507.78,3792.34,1908940.0296
2024-04-22 20:00:00,507.78,530.57,507.1,520.34,3329.692,1728990.31677
2024-04-23 00:00:00,520.34,531.59,511.05,511.25,1661.156,869242.28632
2024-04-23 04:00:00,511.25,519.48,501.47,502.42,1346.455,687898.4962
2024-04-23 08:00:00,502.42,516.3,493.07,511.5,2319.617,1169781.34216
2024-04-23 12:00:00,511.5,529.73,506.34,510.75,3120.961,1610936.81035
2024-04-23 16:00:00,510.75,514.25,499.99,504.48,805.315,408245.32013
2024-04-23 20:00:00,504.48,504.48,494.2,499.71,876.378,437996.69687
2024-04-24 00:00:00,499.71,506.42,489.69,494.14,881.204,439548.71476
2024-04-24 04:00:00,494.14,501.89,491.2,494.54,743.438,367872.99206
2024-04-24 08:00:00,494.54,505.78,491.19,501.02,1807.278,903114.88339
2024-04-24 12:00:00,501.02,506.11,469.51,473.13,2824.706,1377729.22196
2024-04-24 16:00:00,473.13,475.23,443.93,450.25,10153.775,4652346.00603
2024-04-24 20:00:00,450.25,455.16,443.77,452.18,2174.771,979116.80696
2024-04-25 00:00:00,452.18,459.68,447.11,447.73,957.274,434512.23889
2024-04-25 04:00:00,447.73,462.68,439.0,461.12,5871.811,2673795.21101
2024-04-25 08:00:00,461.12,464.75,447.44,456.95,3048.331,1394265.05693
2024-04-25 12:00:00,456.95,463.34,447.83,462.68,1864.13,851505.72818
2024-04-25 16:00:00,462.68,466.04,457.18,463.92,676.951,312480.28913
2024-04-25 20:00:00,463.92,472.3,458.01,460.47,713.682,331705.15315
2024-04-26 00:00:00,460.47,461.42,444.94,450.82,756.782,343216.22382
2024-04-26 04:00:00,450.82,457.8,444.0,444.49,381.432,171644.12294
2024-04-26 08:00:00,444.49,449.14,441.5,445.06,983.114,438891.06632
2024-04-26 12:00:00,445.06,447.43,430.68,437.13,2142.423,937564.62981
2024-04-26 16:00:00,437.13,439.34,432.62,432.79,484.429,211367.4503
2024-04-26 20:00:00,432.79,435.35,425.04,426.9,1627.634,698513.00182
2024-04-27 00:00:00,426.9,427.14,409.21,419.99,2023.64,844358.11914
2024-04-27 04:00:00,419.99,424.77,418.63,422.53,815.345,343255.86372
2024-04-27 08:00:00,422.53,423.81,410.51,413.39,1356.687,562869.20674
2024-04-27 12:00:00,413.39,424.54,412.94,415.14,899.122,377177.16075
2024-04-27 16:00:00,415.14,429.36,414.85,421.88,1065.579,449907.7858
2024-04-27 20:00:00,421.88,423.98,418.72,421.47,526.802,222386.13952
2024-04-28 00:00:00,421.47,433.76,419.24,431.81,876.06,375382.06107
2024-04-28 04:00:00,431.81,437.82,427.0,435.88,1753.888,757963.60603
2024-04-28 08:00:00,435.88,436.34,423.24,427.32,1212.011,518990.26664
2024-04-28 12:00:00,427.32,435.08,425.56,434.19,567.876,245107.04915
2024-04-28 16:00:00,434.19,436.01,430.24,433.67,693.473,301254.45486
2024-04-28 20:00:00,433.67,435.8,419.58,422.68,923.454,394373.48238
2024-04-29 00:00:00,422.68,430.11,415.46,416.1,1225.098,515538.40342
2024-04-29 04:00:00,416.1,421.69,405.82,413.44,2118.948,872921.80282
2024-04-29 08:00:00,413.44,414.22,383.02,398.52,6230.946,2477184.97953
2024-04-29 12:00:00,398.52,409.44,388.36,408.26,3406.851,1362664.74351
2024-04-29 16:00:00,408.26,409.89,398.81,405.89,1484.42,599000.68585
2024-04-29 20:00:00,405.89,411.88,399.12,401.4,1402.561,569354.3579
2024-04-30 00:00:00,401.4,406.25,391.42,397.75,2260.852,899661.73771
2024-04-30 04:00:00,397.75,398.63,387.37,389.65,1208.834,473712.05626
2024-04-30 08:00:00,389.65,389.92,371.88,374.55,3737.235,1416454.53633
2024-04-30 12:00:00,374.55,382.35,365.0,375.03,4709.559,1758289.67274
2024-04-30 16:00:00,375.03,380.32,367.31,371.93,2569.026,958253.16416
2024-04-30 20:00:00,371.93,392.0,371.92,388.19,2868.467,1096483.43186
2024-05-01 00:00:00,388.19,392.15,372.33,376.52,1863.024,714191.01898
2024-05-01 04:00:00,376.52,377.45,341.75,346.77,6727.353,2405292.50662
2024-05-01 08:00:00,346.77,364.7,340.0,361.1,5343.34,1874137.59591
2024-05-01 12:00:00,361.1,366.99,353.96,357.9,1695.469,611978.68728
2024-05-01 16:00:00,357.9,390.51,356.09,374.58,3051.969,1144419.08219
2024-05-01 20:00:00,374.58,384.8,371.16,380.58,683.924,259091.12437
2024-05-02 00:00:00,380.58,381.3,365.26,375.35,2802.975,1042591.30422
2024-05-02 04:00:00,375.35,377.6,370.01,373.21,471.914,176453.3949
2024-05-02 08:00:00,373.21,400.83,372.48,397.08,2829.909,1105511.5233
2024-05-02 12:00:00,397.08,410.95,392.41,401.27,5114.816,2056391.2004
2024-05-02 16:00:00,401.27,406.44,395.01,401.28,1127.289,450838.42419
2024-05-02 20:00:00,401.28,413.7,394.01,404.06,1241.133,500850.55393
2024-05-03 00:00:00,404.06,408.46,397.95,406.86,719.796,290436.04543
2024-05-03 04:00:00,406.86,407.16,395.71,397.99,782.428,313919.24212
2024-05-03 08:00:00,397.99,402.51,392.03,394.22,1190.196,473448.18488
2024-05-03 12:00:00,394.22,433.62,393.22,428.44,5861.825,2443778.59414
2024-05-03 16:00:00,428.44,435.0,417.83,419.75,3154.062,1344411.37666
2024-05-03 20:00:00,419.75,432.03,419.17,425.62,2289.003,978275.10753
2024-05-04 00:00:00,425.62,441.78,422.41,432.2,4925.029,2133814.13374
2024-05-04 04:00:00,432.2,441.42,428.62,431.6,6485.307,2826952.04554
2024-05-04 08:00:00,431.6,454.55,430.99,445.48,2901.487,1289890.80709
2024-05-04 12:00:00,445.48,458.54,443.36,448.35,7387.354,3329722.39761
2024-05-04 16:00:00,448.35,461.85,443.13,460.83,1772.145,804568.73724
2024-05-04 20:00:00,460.83,469.11,444.57,446.4,2099.473,963514.91936
2024-05-05 00:00:00,446.4,451.79,429.75,433.72,2849.827,1249603.83768
2024-05-05 04:00:00,433.72,443.46,429.93,440.37,1610.571,699191.69888
2024-05-05 08:00:00,440.37,444.82,436.8,437.88,791.267,348169.40635
2024-05-05 12:00:00,437.88,458.35,433.21,454.68,3904.482,1760168.85818
2024-05-05 16:00:00,454.68,477.55,454.23,464.17,6698.544,3105432.3522
2024-05-05 20:00:00,464.17,465.01,450.28,454.58,1661.408,757233.47622
2024-05-06 00:00:00,454.58,472.27,454.5,461.21,3753.204,1742919.27577
2024-05-06 04:00:00,461.21,476.64,456.71,471.0,2198.848,1027792.91049
2024-05-06 08:00:00,471.0,487.82,459.43,468.65,3614.114,1713471.68931
2024-05-06 12:00:00,468.65,471.38,442.7,450.56,7362.812,3339298.62122
2024-05-06 16:00:00,450.56,452.37,438.05,444.07,2241.213,994925.92192
2024-05-06 20:00:00,444.07,446.75,439.2,441.48,1562.752,692764.7228
2024-05-07 00:00:00,441.48,453.39,432.0,438.96,1430.326,629778.39458
2024-05-07 04:00:00,438.96,442.85,430.2,432.22,1621.049,704728.45908
2024-05-07 08:00:00,432.22,462.57,431.07,435.94,6081.133,2700277.53527
2024-05-07 12:00:00,435.94,448.65,435.57,438.79,2336.788,1028834.73324
2024-05-07 16:00:00,438.79,441.92,429.76,432.66,1873.982,818280.06269
2024-05-07 20:00:00,432.66,435.13,417.79,418.48,2044.666,871284.18893
2024-05-08 00:00:00,418.48,427.47,415.66,425.34,1987.756,838178.54079
2024-05-08 04:00:00,425.34,427.93,406.55,407.1,2390.393,997348.45578
2024-05-08 08:00:00,407.1,412.91,391.41,391.41,4154.051,1678327.17386
2024-05-08 12:00:00,391.41,403.0,375.52,392.37,12105.587,4698821.8923
2024-05-08 16:00:00,392.37,396.63,385.33,392.33,3959.731,1546840.14771
2024-05-08 20:00:00,392.33,396.3,383.15,391.31,2249.818,871217.62059
2024-05-09 00:00:00,391.31,406.32,390.59,397.01,1432.289,571145.61673
2024-05-09 04:00:00,397.01,404.46,393.36,396.17,1173.434,468131.25031
2024-05-09 08:00:00,396.17,399.62,382.2,384.48,2766.198,1073157.30597
2024-05-09 12:00:00,384.48,405.38,380.51,399.68,2717.72,1061008.59327
2024-05-09 16:00:00,399.68,407.92,390.28,394.13,4189.79,1675408.74687
2024-05-09 20:00:00,394.13,398.91,388.96,393.0,1378.437,544175.88489
2024-05-10 00:00:00,393.0,398.54,387.81,394.72,1657.026,651498.67486
2024-05-10 04:00:00,394.72,399.82,391.3,393.95,2320.744,915949.74557
2024-05-10 08:00:00,393.95,396.51,389.06,395.27,2070.134,813569.1737
2024-05-10 12:00:00,395.27,399.1,366.8,373.05,10029.045,3833086.44267
2024-05-10 16:00:00,373.05,378.5,366.59,370.51,2608.42,971129.8956
2024-05-10 20:00:00,370.51,377.53,369.53,376.32,1161.479,432811.21628
2024-05-11 00:00:00,376.32,382.61,372.25,373.88,1199.17,453187.95099
2024-05-11 04:00:00,373.88,379.99,373.25,379.98,1230.138,464470.39217
2024-05-11 08:00:00,379.98,381.42,370.1,372.04,1269.997,475648.09626
2024-05-11 12:00:00,372.04,384.26,370.84,382.86,1798.674,677681.09109
2024-05-11 16:00:00,382.86,383.44,374.54,376.71,1777.252,670139.71549
2024-05-11 20:00:00,376.71,377.03,372.08,374.25,1078.535,404174.71021
2024-05-12 00:00:00,374.25,381.79,374.03,379.46,870.065,328494.20436
2024-05-12 04:00:00,379.46,381.76,373.4,374.55,862.535,326180.46599
2024-05-12 08:00:00,374.55,379.74,374.0,375.74,1365.471,514429.10176
2024-05-12 12:00:00,375.74,377.28,367.53,372.76,2168.034,808446.32366
2024-05-12 16:00:00,372.76,373.99,359.21,364.09,3756.863,1368182.91539
2024-05-12 20:00:00,364.09,367.18,359.95,362.58,1212.527,439811.1554
2024-05-13 00:00:00,362.58,366.31,339.51,345.29,9265.251,3264391.75425
2024-05-13 04:00:00,345.29,365.24,343.54,363.85,2512.452,893638.13145
2024-05-13 08:00:00,363.85,375.94,360.99,364.52,5250.873,1932478.32414
2024-05-13 12:00:00,364.52,367.54,359.33,363.85,4638.73,1687602.75523
2024-05-13 16:00:00,363.85,374.23,359.12,361.18,2651.696,971626.84057
2024-05-13 20:00:00,361.18,361.68,355.49,357.44,1220.253,437259.27071
2024-05-14 00:00:00,357.44,359.04,350.07,353.02,1196.615,424058.11411
2024-05-14 04:00:00,353.02,358.87,344.17,347.52,2966.011,1035106.52173
2024-05-14 08:00:00,347.52,348.1,340.08,341.14,2196.189,754483.22386
