timestamp,open,high,low,close,volume_base,volume_quote
2025-08-27,349.05,351.79,341.12,341.12,723.32,251731.3948
2025-08-28,341.12,349.13,337.83,338.13,575.48,196960.6678
2025-08-29,338.13,341.5,331.6,334.34,314.24,105723.9502
2025-08-30,334.34,336.45,334.34,336.45,1.0,335.6482
2025-08-31,336.45,336.45,336.45,336.45,0.0,0.0
2025-09-01,336.45,336.45,336.45,336.45,0.0,0.0
2025-09-02,336.45,348.1,332.49,341.88,754.36,257009.6396
2025-09-03,341.88,344.76,328.75,333.02,1233.1,409928.1972
2025-09-04,333.02,333.53,317.91,329.23,704.2,230312.7644
2025-09-05,329.23,338.23,321.67,325.8,1371.5,456868.3448
2025-09-06,325.8,327.28,325.59,325.59,17.5,5713.537
2025-09-07,325.59,325.59,325.59,325.59,0.0,0.0
2025-09-08,325.59,331.44,322.45,329.37,203.38,66767.0302
2025-09-09,329.37,334.39,324.71,328.36,2407.12,787412.4594
2025-09-10,328.36,339.6,322.8,327.7,1520.68,501929.715
2025-09-11,327.7,329.64,324.02,328.35,193.74,63383.9634
2025-09-12,328.35,335.67,327.32,330.06,158.84,52543.0832
2025-09-13,330.06,332.11,330.06,332.0,14.24,4717.03
2025-09-14,332.0,332.0,332.0,332.0,0.0,0.0
2025-09-15,332.0,333.1,322.82,328.51,340.98,112507.9378
2025-09-16,328.51,337.07,325.59,337.07,489.82,162103.0608
2025-09-17,337.07,340.28,324.13,332.48,464.06,155945.6174
2025-09-18,332.48,358.5,332.32,349.52,665.3,232114.6686
2025-09-19,349.52,353.37,338.34,341.37,923.38,320687.9034
2025-09-20,341.37,345.52,341.37,343.41,0.44,151.7756
2025-09-21,343.41,343.41,343.41,343.41,0.0,0.0
2025-09-22,343.41,343.41,329.0,335.58,599.6,201476.913
2025-09-23,335.58,340.67,327.16,330.25,352.54,118112.947
2025-09-24,330.25,335.87,322.78,324.85,637.96,211612.71
2025-09-25,324.85,324.86,308.37,308.83,2375.7,745255.0668
2025-09-26,308.83,310.49,298.24,309.61,4299.26,1309461.2592
2025-09-27,309.61,309.61,309.61,309.61,0.0,0.0
2025-09-28,309.61,309.61,309.61,309.61,0.0,0.0
2025-09-29,309.61,326.88,309.61,325.01,2040.22,648928.6704
2025-09-30,325.01,328.69,316.0,321.5,1970.3,636076.296
2025-10-01,321.5,342.79,320.04,341.55,2777.3,922497.2758
2025-10-02,341.55,352.45,341.42,351.86,2946.72,1019238.356
2025-10-03,351.86,357.81,345.52,350.52,2172.06,762972.5028
2025-10-04,350.52,350.52,349.77,349.77,20.0,6995.7292
2025-10-05,349.77,349.77,349.77,349.77,0.0,0.0
2025-10-06,349.77,362.65,349.77,359.09,2470.48,887020.5622
2025-10-07,359.09,359.09,328.89,331.57,7596.3,2566763.3004
2025-10-08,331.57,337.66,323.48,330.36,11518.0,3773774.0256
2025-10-09,330.36,330.8,319.0,322.46,12458.98,4044061.0874
2025-10-10,322.46,323.56,285.65,301.78,9111.52,2804188.0858
2025-10-11,301.78,301.78,301.78,301.78,0.0,0.0
