timestamp,open,high,low,close,volume_base,volume_quote
2025-12-06 14:00:00,0.23146,0.2408,0.21885,0.22138,8282611,1905373.5839
2025-12-06 15:00:00,0.22138,0.22494,0.20691,0.21429,5888477,1275580.06282
2025-12-06 16:00:00,0.21429,0.22898,0.21161,0.22199,4227992,932371.8878
2025-12-06 17:00:00,0.22199,0.22644,0.21574,0.22284,3004432,664266.07699
2025-12-06 18:00:00,0.22284,0.2344,0.22277,0.22931,2224534,511167.73008
2025-12-06 19:00:00,0.22931,0.28308,0.21909,0.26596,13274361,3518909.97115
2025-12-06 20:00:00,0.26596,0.27572,0.24839,0.25451,6277047,1644068.33275
2025-12-06 21:00:00,0.25451,0.26449,0.2358,0.24823,4324600,1066617.93656
2025-12-06 22:00:00,0.24823,0.25866,0.24361,0.2548,1534261,386540.48735
2025-12-06 23:00:00,0.2548,0.25778,0.20668,0.22816,5770664,1320908.25344
2025-12-07 00:00:00,0.22816,0.23985,0.22101,0.22886,3156500,722671.7161
2025-12-07 01:00:00,0.22886,0.23224,0.20885,0.21585,2482942,543236.2772
2025-12-07 02:00:00,0.21585,0.22134,0.20666,0.215,5065865,1091674.31148
2025-12-07 03:00:00,0.215,0.23137,0.21369,0.22858,1592362,354606.70655
2025-12-07 04:00:00,0.22858,0.23639,0.225,0.23057,1501929,347043.49116
2025-12-07 05:00:00,0.23057,0.23781,0.2279,0.23613,1178615,274122.71483
2025-12-07 06:00:00,0.23613,0.24562,0.22792,0.23298,2568710,605901.56438
2025-12-07 07:00:00,0.23298,0.24221,0.22997,0.2366,998714,236241.33618
2025-12-07 08:00:00,0.2366,0.23826,0.22151,0.22585,1414082,323617.74347
2025-12-07 09:00:00,0.22585,0.23057,0.22161,0.22226,903062,203748.30485
2025-12-07 10:00:00,0.22226,0.22254,0.20213,0.20756,3611128,762819.84927
2025-12-07 11:00:00,0.20756,0.20756,0.18826,0.19802,5158394,1008996.26952
2025-12-07 12:00:00,0.19802,0.19802,0.18566,0.19295,5010031,957543.95011
2025-12-07 13:00:00,0.19295,0.20626,0.19011,0.1987,2863261,569245.4835
2025-12-07 14:00:00,0.1987,0.19872,0.18762,0.19175,4195876,806355.62798
2025-12-07 15:00:00,0.19175,0.1975,0.18915,0.19591,1251309,240543.45209
2025-12-07 16:00:00,0.19591,0.19591,0.18707,0.19293,1536207,292964.63347
2025-12-07 17:00:00,0.19293,0.19655,0.18887,0.19465,1081001,207711.09269
2025-12-07 18:00:00,0.19465,0.20766,0.19307,0.20708,3034938,606854.28035
2025-12-07 19:00:00,0.20708,0.21072,0.19882,0.20483,1873329,384033.62901
2025-12-07 20:00:00,0.20483,0.20735,0.19565,0.19888,660526,132238.04594
2025-12-07 21:00:00,0.19888,0.20246,0.19047,0.19173,970389,189644.31773
2025-12-07 22:00:00,0.19173,0.19173,0.17422,0.17602,2532582,459642.01358
2025-12-07 23:00:00,0.17602,0.18261,0.15884,0.17924,6202131,1058194.018
