timestamp,open,high,low,close,volume_base,volume_quote
2025-12-06,0.23146,0.28308,0.20668,0.22816,54808979,13225804.32284
2025-12-07,0.22816,0.24562,0.15884,0.17924,60843883,12379650.82944
2025-12-08,0.17924,0.3278,0.173,0.29754,212736606,56919207.60009
2025-12-09,0.29754,0.31078,0.2199,0.22075,145490011,38487961.56865
2025-12-10,0.22075,0.2265,0.19373,0.20601,88857989,18573924.37268
2025-12-11,0.20601,0.25089,0.1875,0.21975,54004648,11738671.80042
2025-12-12,0.21975,0.23076,0.19911,0.21774,28550557,6180478.56605
2025-12-13,0.21774,0.2645,0.20499,0.23823,25265755,5867864.96953
2025-12-14,0.23823,0.25536,0.21169,0.22291,20252838,4740632.37092
2025-12-15,0.22291,0.294,0.22052,0.294,20373125,5069943.03771
2025-12-16,0.294,0.314,0.25028,0.30136,25350971,7111823.1545
2025-12-17,0.30136,0.42794,0.29068,0.36773,117536765,41908335.53332
2025-12-18,0.36773,0.39275,0.22369,0.22974,64935221,19709419.811
2025-12-19,0.22974,0.27661,0.217,0.26112,50152027,12434053.03653
2025-12-20,0.26112,0.26277,0.23526,0.25102,9626254,2398914.54842
2025-12-21,0.25102,0.33321,0.24267,0.31267,22577046,6444977.64251
2025-12-22,0.31267,0.34616,0.2767,0.29887,26851476,8479414.46148
2025-12-23,0.29887,0.37314,0.28099,0.36766,19584488,6257966.45057
2025-12-24,0.36766,0.41878,0.32019,0.33538,51060819,18788698.92808
2025-12-25,0.33538,0.37104,0.22387,0.23694,62371664,16689531.67293
2025-12-26,0.23694,0.3016,0.20067,0.28181,91393186,22859161.64845
2025-12-27,0.28181,0.34394,0.27639,0.33156,75851918,23866346.54076
2025-12-28,0.33156,0.3575,0.3149,0.32879,40845610,13616813.52958
2025-12-29,0.32879,0.38196,0.3095,0.35499,28356239,9870954.09399
2025-12-30,0.35499,0.36376,0.32233,0.33222,12660949,4278344.52381
2025-12-31,0.33222,0.3652,0.31618,0.3518,14332049,4917049.73928
2026-01-01,0.3518,0.37047,0.31899,0.33205,15378706,5277919.66926
2026-01-02,0.33205,0.37,0.27157,0.3464,21074550,6594682.55117
2026-01-03,0.3464,0.35976,0.30654,0.31559,12836173,4173445.85401
2026-01-04,0.31559,0.32279,0.289,0.29178,14471353,4415899.85496
2026-01-05,0.29178,0.29775,0.23728,0.25735,23547960,6103779.57407
2026-01-06,0.25735,0.26158,0.22594,0.23501,10811254,2594143.3087
2026-01-07,0.23501,0.2627,0.22448,0.22659,14474161,3543996.02994
2026-01-08,0.22659,0.23806,0.22019,0.22665,7471151,1704968.08349
2026-01-09,0.22665,0.24657,0.21419,0.2274,14993771,3468408.00618
